playerId,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
5127885,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,50,4,535,10.7,,,,,
5127899,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127900,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,0.375,0,14,1.8,,,,,,,,,,,,,,,,,13,8,1,30,2.3
5127935,1,1,1,4,0,2.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128051,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128052,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,17,5.7,,,,,
5128063,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130407,0,0,0,3,0,0,3,,,,,,,,11.0,11,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,1,26,8.7,1,0,0,0,0.0
5130411,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130412,0,0,0.5,1,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130565,0,0,1,23,0,1.5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130606,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,4,505,14.9,,,,,
5132218,0,1,5.5,28,0,10.5,37,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132253,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,32,4,467,14.6,,,,,
5132627,1,0,1.5,11,0,3.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132629,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,-2.5,2,2,0,-5,,,,,,,73,68,6,837,12.3,,,,,
5132631,0,0,0.5,5,0,0.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132635,0,2,3.0,12,0,5.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,0,17,5.7,1,0,0,-7,-7.0
5132795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,3,3.0,,,,,
5132812,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,28,21,1,0.750,1,373,13.3,,,,,,,,,,,,,,,,,4,12,0,19,4.8
5133397,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134169,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134268,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134270,0,0,0,2,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,12,6.0
5134550,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134552,0,0,0,17,0,0.5,30,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135202,0,0,0,2,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135203,0,0,2,16,0,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135216,0,0,0,6,1,1,7,0,0,1,32.0,2,1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136049,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,6,1,49,8.2,49,15,1,158,3.2
5136179,1,0,0,18,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,1.5,,,,,
5136181,1,0,0,4,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136504,5,0,0,22,0,2,33,,,,7.0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136754,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.000,0,0,0.0,,,,,,,,,,,,11,7,0,39,5.6,,,,,
5136784,0,2,1,18,0,6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136836,1,3,0,16,0,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136837,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136838,0,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,23,1,310,13.5,,,,,
5136856,0,0,0,3,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137681,,,,,,,,,,,0.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137870,1,0,0,5,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138042,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,8.4,31,12,0,101,,,,,,,,,,,,,,,,
5138130,0,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138131,0,0,0,1,0,0,1,2,1,0,,,,,,,,,,,,,,,,,82,41,3,0.500,6,618,7.5,,,,,,,,,,,,,,,,,11,13,0,-11,-1.0
5138132,0,0,0,1,0,0,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,14,1,237,16.9,,,,,
5138229,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138293,,,,,,,,,,,,,,,0.0,0,1,0,0,,,,,,,,1,1,0,1.000,1,5,5.0,,,,,,,,,,,,29,15,2,219,14.6,,,,,
5138451,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,26,0,257,9.9,2,26,0,26,13.0
5138455,0,2,3.5,17,0,4.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138634,0,0,0,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138636,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138637,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138638,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138653,0,1,1.5,4,0,3.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138656,0,0,0,3,0,0,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9,0,92,10.2,,,,,
5138704,0,0,0,4,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138756,1,0,0,5,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,1,31,5.2,20,7,0,53,2.7
5139057,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,24,5,503,21.0,,,,,
5139058,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139060,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139079,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139080,3,1,0,23,0,4.0,47,,,,10.0,1,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139087,0,0,0,1,0,1,7,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139093,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,1,29,9.7,,,,,
5139096,0,2,0,4,0,0.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139100,1,0,0,3,0,0,6,,,,4.0,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139139,0,0,2.0,9,0,6.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139216,1,1,1,38,0,5.0,91,,,,2.0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139524,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139525,0,0,0,4,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139527,7,2,2,24,0,4.0,45,0,0,1,19.0,1,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139664,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139855,1,0,0,9,0,0.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139857,,,,,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,25,0,243,4.3
5140254,0,1,0,2,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,0,22,7.3,1,14,0,14,14.0
5140620,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.000,0,0,0.0,,,,,,,,,,,,,,,,,4,13,0,29,7.3
5140621,0,0,0,1,0,0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140696,0,1,0.5,2,0,2.0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140697,0,0,0,4,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140699,1,0,0,6,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140721,1,3,0,13,0,0.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141026,0,0,0,10,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141349,0,0,0,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12,1,0,12,,,,,,,11,2,0,9,4.5,,,,,
5141355,0,0,0,3,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,0,26,26.0,,,,,
5141360,1,1,0,19,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141361,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,0,43,3.1
5141362,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,22,0,304,13.8,6,54,1,85,14.2
5141363,0,0,0,5,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141367,,,,,,,,6,3,0,,,,,,,,,,,,,,,,,387,251,7,0.649,15,3033,7.8,,,,,,,,,,,,3,1,0,3,3.0,147,22,11,527,3.6
5141368,1,0,0,5,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141370,1,6,2.5,7,0,2.5,17,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141372,0,0,0,1,0,0,3,,,,,,,,0.0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141378,0,0,0,1,0,0,1,5,2,0,,,,,,,,,,,,,,,,,301,198,12,0.658,15,2160,7.2,,,,,,,,,,,,,,,,,66,30,2,85,1.3
5141379,0,0,0,4,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141383,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141386,,,,,,,,2,0,0,,,,,0.5,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,0,77,5.9,120,25,4,482,4.0
5141387,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141388,0,0,0,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141390,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6,0,63,10.5,,,,,
5141392,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141394,0,0,0,2,0,0,3,,,,,,,,18.9,25,15,0,283,,,,,,,,,,,,,,,,,,,,,,,,,,53,32,2,441,13.8,5,2,0,7,1.4
5141395,,,,,,,,3,2,0,,,,,,,,,,,,,,,,,296,210,4,0.709,16,2142,7.2,,,,,,,,,,,,,,,,,108,30,3,287,2.7
5141396,1,0,0,10,0,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141397,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141398,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141399,0,1,0.5,0,0,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141400,0,0,0,0,0,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141402,0,0,0,1,0,0,1,1,0,0,,,,,9.0,9,1,0,9,,,,,,,,,,,,,,,7.0,7,1,0,7,,,,,,,13,10,0,47,4.7,2,6,0,10,5.0
5141404,1,2,0,6,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141405,0,0,0,7,0,0,9,,,,,,,,15.5,16,2,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141406,0,0,0,0,1,0,0,1,1,0,,,,,18.2,23,6,0,109,,,,,,,,,,,,,,,16.8,73,9,1,151,,,,,,,20,17,0,90,5.3,10,13,1,54,5.4
5141407,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141410,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141411,6,0,1,14,0,2.0,24,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141412,0,0,0,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141415,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141416,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,0,44,5.5
5141420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,23,2,200,5.9
5141422,,,,,,,,,,,,,,,6.0,12,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,0,93,8.5,60,28,0,260,4.3
5141423,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,0,62,5.2,112,67,15,667,6.0
5141425,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,0,18,6.0,19,56,3,140,7.4
5141428,0,0,0,7,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141433,1,0,0,19,0,0,24,1,1,0,15.0,1,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,26,6.5,,,,,
5141435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,6,6.0,,,,,
5141440,0,0,0,0,0,0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141441,1,1,2,9,0,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141444,0,0,0,4,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141445,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,19,5,0,33,,,,,,,17,1,0,17,17.0,1,4,0,4,4.0
5141452,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,0,44,3.4
5141455,0,0,0,0,0,0,2,,,,,,,,19.0,28,6,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141457,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141461,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,0,20,10.0,,,,,
5141464,1,1,1,14,0,2.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141465,2,0,0,11,0,0.5,22,,,,0.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,0,37,18.5,,,,,
5141468,0,0,0,12,0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141471,,,,,,,,1,0,0,,,,,26.0,26,1,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,45,28,1,313,11.2,1,0,0,0,0.0
5141473,,,,,,,,,,,,,,,,,,,,,,,,,,,32,19,1,0.594,1,223,7.0,,,,,,,,,,,,,,,,,1,0,0,-6,-6.0
5141476,1,0,0,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141478,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,10,10.0,,,,,
5141481,0,0,1,7,0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141487,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1.000,0,9,9.0,,,,,,,,,,,,,,,,,3,12,0,21,7.0
5141488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,0,21,10.5,22,21,1,106,4.8
5141489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,18,6.0
5141496,1,1,0.5,12,0,0.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141499,,,,,,,,,,,,,,,25.0,28,2,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,40,16,1,137,8.6,75,71,5,656,8.7
5141501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,4,4.0,,,,,
5141502,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141505,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,8,0,91,11.4,,,,,
5141506,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,25,17,0,0.680,2,259,10.4,,,,,,,,,,,,,,,,,13,75,4,178,13.7
5141509,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1.000,0,7,7.0,,,,,,,,,,,,,,,,,,,,,
5141511,1,0,0,12,0,0.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141514,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141517,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,1,200,10.5,179,64,6,1090,6.1
5141519,1,0,0,5,0,2.5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141522,0,0,0,2,0,0,2,,,,,,,,15.4,27,7,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,3,1.5,39,10,0,125,3.2
5141524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,1,47,9.4,,,,,
5141525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,7,0,133,19.0,,,,,
5141526,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141528,0,2,0,5,0,1.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141529,0,0,0,6,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,3.0
5141532,0,0,0,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141533,0,0,0,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141534,0,2,0,3,0,0,6,,,,,,,,11.0,11,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141535,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,0.800,2,74,14.8,,,,,,,,,,,,,,,,,3,13,0,15,5.0
5141536,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141540,1,0,2.5,10,0,3.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141546,0,0,0,3,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141548,1,0,0,7,1,0,7,,,,49.0,1,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141551,0,2,0,1,0,0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141554,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141555,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,13,0,141,10.8,,,,,
5141556,,,,,,,,3,0,0,,,,,,,,,,,,,,,,,123,74,1,0.602,5,904,7.3,,,,,,,,,,,,,,,,,40,16,4,120,3.0
5141558,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,8,8.0,,,,,
5141559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10,0,115,11.5,,,,,
5141560,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,9,1,147,16.3,72,23,0,408,5.7
5141561,0,0,0,0,0,0,1,1,1,0,,,,,17.0,30,2,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,24,6,2,80,13.3,43,23,1,182,4.2
5141562,5,0,0,21,0,4.5,32,,,,0.5,2,0,1,,,,,,,,,,,,,,,,,,,,16.0,27,2,0,32,,,,,,,,,,,,,,,,
5141563,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,15,13,0,0.867,1,103,6.9,,,,,,,,,,,,,,,,,11,17,2,76,6.9
5141565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,-2,-1.0
5141569,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
