,season,id,name,position,team,conference,usage.overall,usage.pass,usage.rush,usage.firstDown,usage.secondDown,usage.thirdDown,usage.standardDowns,usage.passingDowns
1026,2024,4683221,Chris Parker,WR,Central Michigan,MAC,0.05,0.111,0.0,0.059,0.052,0.031,0.057,0.035
1027,2024,4683227,Joseph Manjack,WR,Houston,B12,0.041,0.091,0.003,0.043,0.043,0.027,0.044,0.035
1028,2024,4683229,Naran Buntin,WR,Northern Iowa,,0.023,0.034,0.0,0.0,0.077,0.0,0.0,0.056
1029,2024,4683234,La'Vell Wright,RB,Austin Peay,,0.181,0.012,0.366,0.18,0.223,0.107,0.219,0.106
1030,2024,4683237,Keagan Johnson,WR,Kansas State,B12,0.058,0.116,0.007,0.066,0.056,0.052,0.05,0.076
1031,2024,4683243,Mitchell Evans,TE,Notre Dame,Ind,0.055,0.117,0.002,0.043,0.052,0.093,0.038,0.096
1032,2024,4683263,Heinrich Haarberg,QB,Nebraska,B1G,0.061,0.049,0.075,0.071,0.051,0.047,0.059,0.065
1033,2024,4683271,Jayleen Record,WR,Weber State,,0.032,0.068,0.003,0.032,0.046,0.015,0.028,0.04
1034,2024,4683272,Willie Shaw III,RB,Toledo,MAC,0.121,0.011,0.222,0.17,0.087,0.071,0.159,0.019
1035,2024,4683282,Justin Lynch,RB,Northern Illinois,MAC,0.049,0.023,0.067,0.066,0.05,0.023,0.069,0.007
1036,2024,4683291,Joey Labas,QB,Central Michigan,MAC,0.455,0.841,0.07,0.362,0.46,0.651,0.386,0.6
1037,2024,4683306,Landon Morris,TE,Temple,AAC,0.043,0.074,0.0,0.027,0.049,0.059,0.035,0.055
1038,2024,4683308,Tanner Arkin,TE,Illinois,B1G,0.041,0.086,0.004,0.042,0.03,0.052,0.034,0.055
1039,2024,4683311,Sam Vidlak,QB,Stephen F. Austin,,0.468,0.852,0.056,0.402,0.473,0.588,0.411,0.599
1040,2024,4683314,Xavier Coleman,RB,Lamar,,0.05,0.021,0.068,0.037,0.094,0.018,0.04,0.069
1041,2024,4683319,Bill Jackson,RB,Tulsa,AAC,0.117,0.054,0.176,0.168,0.082,0.088,0.132,0.086
1042,2024,4683386,William Haskell,QB,Portland State,,0.085,0.171,0.02,0.094,0.048,0.127,0.089,0.077
1043,2024,4683412,Marquis Shoulders,WR,Houston,B12,0.032,0.053,0.011,0.038,0.033,0.023,0.033,0.03
1044,2024,4683423,Riley Leonard,QB,Notre Dame,Ind,0.579,0.9,0.31,0.486,0.604,0.761,0.54,0.675
1045,2024,4683425,Glynn Johnson Jr,WR,New Mexico State,CUSA,0.032,0.061,0.012,0.031,0.025,0.048,0.026,0.044
1046,2024,4683451,Cameron Friel,QB,UNLV,MWC,0.039,0.044,0.037,0.019,0.065,0.05,0.049,0.012
1047,2024,4683471,Brady Olson,QB,Central Connecticut,,0.404,0.813,0.109,0.276,0.424,0.633,0.314,0.594
1048,2024,4683515,Leo Blackburn,WR,Georgia Tech,ACC,0.015,0.015,0.015,0.015,0.022,0.0,0.02,0.0
1049,2024,4683531,Aaron Turner,WR,Cincinnati,B12,0.036,0.07,0.0,0.063,0.0,0.038,0.041,0.026
1050,2024,4683561,Mareyohn Hrabowski,TE,Western Michigan,MAC,0.022,0.049,0.0,0.032,0.0,0.0,0.029,0.0
1051,2024,4683571,Eni Falayi,TE,Utah Tech,,0.082,0.131,0.0,0.078,0.064,0.119,0.072,0.106
1052,2024,4683658,Javonte Sherman,WR,Middle Tennessee,CUSA,0.025,0.041,0.0,0.014,0.04,0.015,0.023,0.03
1053,2024,4683665,Zuberi Mobley,RB,Florida Atlantic,AAC,0.175,0.041,0.287,0.2,0.184,0.096,0.201,0.122
1054,2024,4683667,Trenten Howland,RB,Oklahoma State,B12,0.077,0.007,0.165,0.081,0.091,0.048,0.09,0.048
1055,2024,4683719,Jaden Bray,WR,West Virginia,B12,0.013,0.031,0.0,0.0,0.0,0.071,0.0,0.036
1056,2024,4683791,Jaden Coffen,WR,Morgan State,,0.017,0.038,0.0,0.04,0.0,0.0,0.028,0.0
1057,2024,4683814,Dequan Stanley,WR,Eastern Kentucky,,0.049,0.104,0.0,0.053,0.056,0.037,0.049,0.05
1058,2024,4683832,Carson Williams,TE,North Dakota State,,0.014,0.04,0.0,0.017,0.021,0.0,0.009,0.036
1059,2024,4683852,Dez Williams,WR,Stony Brook,,0.048,0.097,0.0,0.03,0.049,0.08,0.036,0.081
1060,2024,4683867,Xavier Ward,QB,San José State,MWC,0.044,0.059,0.0,0.067,0.045,0.0,0.044,0.043
1061,2024,4683886,Jahmal Edrine,WR,Purdue,B1G,0.061,0.112,0.0,0.056,0.061,0.071,0.06,0.064
1062,2024,4683889,Damien Taylor,RB,Troy,SBC,0.229,0.009,0.417,0.255,0.255,0.139,0.266,0.147
1063,2024,4683889,Damien Taylor,RB,Troy,,0.229,0.009,0.417,0.255,0.255,0.139,0.266,0.147
1064,2024,4683912,Hunter Herring,QB,UL Monroe,SBC,0.044,0.026,0.053,0.016,0.02,0.088,0.063,0.006
1065,2024,4683986,Tariq Sims,RB,Old Dominion,SBC,0.075,0.006,0.12,0.105,0.041,0.066,0.086,0.05
1066,2024,4684003,Tahj Bullock,QB,Akron,MAC,0.113,0.095,0.141,0.094,0.105,0.14,0.124,0.094
1067,2024,4684061,T.J. Lockley,WR,West Georgia,,0.086,0.139,0.018,0.093,0.104,0.049,0.085,0.09
1068,2024,4684091,Jamari Gassett,WR,Florida A&M,,0.089,0.149,0.019,0.087,0.079,0.107,0.079,0.106
1069,2024,4684173,O'Mega Blake,WR,Charlotte,AAC,0.058,0.101,0.007,0.072,0.047,0.048,0.062,0.05
1070,2024,4684173,O'Mega Blake,WR,Charlotte,,0.058,0.101,0.007,0.072,0.047,0.048,0.062,0.05
1071,2024,4684278,Jakolby Longino,QB,Lamar,,0.135,0.225,0.075,0.132,0.09,0.217,0.123,0.163
1072,2024,4684281,Jairus Mack,WR,Charlotte,AAC,0.053,0.088,0.007,0.077,0.017,0.051,0.052,0.056
1073,2024,4684281,Jairus Mack,WR,Charlotte,,0.053,0.088,0.007,0.077,0.017,0.051,0.052,0.056
1074,2024,4684421,Simeon Price,RB,Coastal Carolina,SBC,0.092,0.009,0.159,0.109,0.12,0.029,0.11,0.056
1075,2024,4684502,Justin Lamson,QB,Stanford,ACC,0.136,0.127,0.145,0.078,0.128,0.199,0.138,0.13
1076,2024,4684525,Eli Sanders,RB,New Mexico,MWC,0.196,0.043,0.337,0.246,0.193,0.074,0.226,0.115
1077,2024,4684528,Cedric Seabrough,TE,West Georgia,,0.029,0.048,0.0,0.032,0.009,0.043,0.039,0.009
1078,2024,4684540,Jacob Coleman,TE,Middle Tennessee,CUSA,0.017,0.029,0.0,0.0,0.028,0.042,0.012,0.026
1079,2024,4684625,Montrell Johnson,RB,Florida,SEC,0.215,0.064,0.351,0.257,0.211,0.133,0.228,0.185
1080,2024,4684638,Ali Fisher,WR,Kent State,MAC,0.015,0.031,0.0,0.0,0.05,0.0,0.0,0.037
1081,2024,4684703,Coen Sutton,WR,Georgetown,,0.015,0.027,0.0,0.0,0.047,0.0,0.011,0.022
1082,2024,4684881,Rylan Green,TE,UL Monroe,SBC,0.019,0.049,0.0,0.016,0.02,0.014,0.019,0.02
1083,2024,4684902,Ryan King,WR,Montana State,,0.03,0.075,0.003,0.023,0.037,0.04,0.03,0.031
1084,2024,4684913,Braedon Wissler,RB,Southern Utah,,0.11,0.059,0.146,0.117,0.132,0.067,0.113,0.103
1085,2024,4684926,Andre Hines,RB,Wagner,,0.13,0.006,0.244,0.149,0.119,0.118,0.162,0.065
1086,2024,4684939,Bryan Robinson,WR,Marshall,SBC,0.039,0.093,0.0,0.044,0.047,0.023,0.041,0.036
1087,2024,4684953,Sackett Wood Jr.,TE,Virginia,ACC,0.016,0.03,0.0,0.0,0.047,0.0,0.016,0.016
1088,2024,4685038,Phat Watts,WR,Tulane,AAC,0.014,0.045,0.0,0.028,0.0,0.0,0.018,0.0
1089,2024,4685056,Reggie Brown,TE,Tulane,AAC,0.015,0.036,0.0,0.022,0.015,0.0,0.022,0.0
1090,2024,4685087,Kamdyn Benjamin,WR,Tulsa,AAC,0.098,0.184,0.009,0.081,0.09,0.133,0.091,0.112
1091,2024,4685110,Anthony Smith,WR,East Carolina,AAC,0.064,0.134,0.002,0.072,0.057,0.051,0.062,0.071
1092,2024,4685144,Moose Muhammad III,WR,Texas A&M,SEC,0.021,0.052,0.0,0.019,0.019,0.034,0.026,0.01
1093,2024,4685166,Jonah Chong,QB,Northern Colorado,,0.088,0.144,0.054,0.058,0.097,0.129,0.054,0.152
1094,2024,4685183,John Paul Richardson,WR,TCU,B12,0.077,0.131,0.01,0.086,0.056,0.097,0.077,0.078
1095,2024,4685184,Donald Chaney Jr.,RB,Louisville,ACC,0.095,0.017,0.191,0.095,0.088,0.084,0.115,0.046
1096,2024,4685186,Tyler Van Dyke,QB,Wisconsin,B1G,0.369,0.732,0.088,0.344,0.392,0.432,0.335,0.473
1097,2024,4685230,Miles Cross,WR,Indiana,B1G,0.047,0.102,0.0,0.034,0.031,0.079,0.046,0.048
1098,2024,4685237,Michael Allen,RB,UNLV,MWC,0.094,0.0,0.128,0.114,0.087,0.075,0.108,0.055
1099,2024,4685246,Kaytron Allen,RB,Penn State,B1G,0.227,0.044,0.367,0.258,0.246,0.13,0.258,0.142
1100,2024,4685252,Henry Belin IV,QB,Duke,ACC,0.29,0.421,0.128,0.214,0.279,0.405,0.215,0.444
1101,2024,4685254,Jabari Bates,RB,San José State,MWC,0.071,0.004,0.186,0.079,0.059,0.079,0.084,0.041
1102,2024,4685256,Kojo Antwi,WR,Ohio State,B1G,0.014,0.029,0.0,0.026,0.0,0.0,0.017,0.0
1103,2024,4685261,Germie Bernard,WR,Alabama,SEC,0.083,0.175,0.009,0.077,0.072,0.122,0.072,0.112
1104,2024,4685268,Raleek Brown,RB,Arizona State,B12,0.079,0.04,0.107,0.097,0.071,0.048,0.074,0.094
1105,2024,4685269,Jovantae Barnes,RB,Oklahoma,SEC,0.221,0.057,0.379,0.275,0.241,0.104,0.284,0.094
1106,2024,4685274,Janiran Bonner,WR,Nebraska,B1G,0.023,0.035,0.012,0.017,0.042,0.01,0.018,0.036
1107,2024,4685278,Luther Burden III,WR,Missouri,SEC,0.086,0.161,0.024,0.094,0.066,0.089,0.085,0.089
1108,2024,4685279,Jaydon Blue,RB,Texas,SEC,0.171,0.092,0.255,0.184,0.197,0.111,0.184,0.144
1109,2024,4685283,Kaleb Brown,WR,Iowa,B1G,0.015,0.038,0.0,0.0,0.0,0.077,0.0,0.067
1110,2024,4685284,Caleb Burton,WR,Auburn,SEC,0.045,0.077,0.0,0.043,0.067,0.0,0.057,0.0
1111,2024,4685286,Kareem Burke,WR,Arkansas-Pine Bluff,,0.051,0.085,0.014,0.052,0.052,0.034,0.042,0.065
1112,2024,4685289,Keyan Burnett,TE,Arizona,B12,0.046,0.079,0.0,0.034,0.065,0.05,0.046,0.046
1113,2024,4685290,Tychaun Chapman,WR,Marshall,SBC,0.036,0.061,0.02,0.05,0.031,0.021,0.036,0.037
1114,2024,4685291,Jacurri Brown,QB,UCF,B12,0.197,0.293,0.132,0.144,0.231,0.264,0.174,0.254
1115,2024,4685293,Trevonte' Citizen,RB,McNeese,,0.101,0.017,0.153,0.118,0.104,0.061,0.12,0.064
1116,2024,4685297,Darrius Clemons,WR,Oregon State,PAC,0.052,0.1,0.007,0.04,0.072,0.049,0.046,0.065
1117,2024,4685307,Kevin Coleman Jr.,WR,Mississippi State,SEC,0.11,0.204,0.012,0.12,0.089,0.112,0.104,0.121
1118,2024,4685309,Braden Davis,WR,Syracuse,ACC,0.014,0.02,0.0,0.0,0.045,0.0,0.0,0.045
1119,2024,4685333,Andre Dollar,TE,Washington State,PAC,0.031,0.1,0.0,0.036,0.048,0.0,0.022,0.053
1120,2024,4685342,Cristian Driver,WR,Minnesota,B1G,0.021,0.032,0.01,0.03,0.021,0.0,0.023,0.015
1121,2024,4685345,JC French,QB,Georgia Southern,SBC,0.592,0.92,0.227,0.516,0.587,0.749,0.542,0.701
1122,2024,4685348,Terrance Gibbs,RB,Georgia Southern,SBC,0.014,0.014,0.013,0.0,0.0,0.069,0.01,0.021
1123,2024,4685350,Trevor Etienne,RB,Georgia,SEC,0.238,0.097,0.418,0.255,0.227,0.215,0.272,0.15
1124,2024,4685356,Greg Gaines III,WR,Rhode Island,,0.07,0.149,0.0,0.053,0.078,0.102,0.055,0.105
1125,2024,4685359,Antonio Gates Jr.,WR,Michigan State,B1G,0.031,0.059,0.0,0.034,0.021,0.042,0.034,0.024
1126,2024,4685363,Isaiah Gordon,RB,Charleston Southern,,0.044,0.022,0.063,0.036,0.069,0.0,0.035,0.059
1127,2024,4685364,Andre Greene Jr.,WR,Virginia,ACC,0.032,0.061,0.0,0.008,0.044,0.065,0.011,0.074
1128,2024,4685366,Benji Gosnell,TE,Virginia Tech,ACC,0.05,0.111,0.002,0.056,0.05,0.045,0.056,0.04
1129,2024,4685374,Rodney Hill,RB,Arkansas,SEC,0.052,0.026,0.077,0.057,0.048,0.045,0.056,0.043
1130,2024,4685381,Emmanuel Henderson Jr.,WR,Alabama,SEC,0.02,0.047,0.0,0.016,0.037,0.0,0.016,0.031
1131,2024,4685382,Omarion Hampton,RB,North Carolina,ACC,0.375,0.095,0.63,0.482,0.339,0.211,0.46,0.193
1132,2024,4685383,Isaiah Horton,WR,Miami,ACC,0.069,0.121,0.003,0.069,0.056,0.093,0.061,0.092
1133,2024,4685385,Anthony Hankerson,RB,Oregon State,PAC,0.304,0.07,0.504,0.36,0.309,0.231,0.366,0.152
1134,2024,4685391,Walker Howard,QB,Ole Miss,SEC,0.024,0.043,0.0,0.0,0.0,0.071,0.0,0.1
1135,2024,4685393,Preston Howard,TE,Maryland,B1G,0.039,0.061,0.004,0.054,0.015,0.054,0.042,0.033
1136,2024,4685396,Anthony Ivey,WR,Penn State,B1G,0.012,0.031,0.0,0.022,0.0,0.0,0.015,0.0
1137,2024,4685397,Jordan James,RB,Oregon,B1G,0.273,0.061,0.484,0.313,0.283,0.164,0.323,0.143
1138,2024,4685401,Josh Hoover,QB,TCU,B12,0.579,0.969,0.086,0.556,0.521,0.739,0.515,0.722
1139,2024,4685409,Jordan Hudson,WR,SMU,ACC,0.049,0.105,0.002,0.048,0.054,0.042,0.04,0.07
1140,2024,4685413,Cade Klubnik,QB,Clemson,ACC,0.622,0.938,0.231,0.595,0.596,0.753,0.582,0.712
1141,2024,4685414,Jake Johnson,TE,North Carolina,ACC,0.015,0.047,0.0,0.018,0.023,0.0,0.01,0.027
1142,2024,4685415,Travis Hunter,WR,Colorado,B12,0.125,0.194,0.007,0.108,0.128,0.161,0.107,0.162
1143,2024,4685416,Shaleak Knotts,WR,Maryland,B1G,0.025,0.044,0.0,0.028,0.02,0.03,0.019,0.038
1144,2024,4685418,Tavorus Jones,RB,Missouri,SEC,0.07,0.01,0.126,0.093,0.045,0.057,0.088,0.019
1145,2024,4685424,Dane Key,WR,Kentucky,SEC,0.081,0.175,0.003,0.064,0.088,0.119,0.058,0.129
1146,2024,4685435,Justyn Martin,QB,UCLA,B1G,0.271,0.417,0.099,0.141,0.235,0.545,0.238,0.34
1147,2024,4685436,Antonio Martin,RB,SE Louisiana,,0.281,0.055,0.494,0.321,0.286,0.19,0.335,0.171
1148,2024,4685440,Kyle Lowe,QB,Georgia State,SBC,0.048,0.045,0.053,0.04,0.037,0.048,0.049,0.047
1149,2024,4685441,Kendrick Law,WR,Alabama,SEC,0.045,0.066,0.029,0.044,0.043,0.057,0.04,0.06
1150,2024,4685445,Rayshon Luke,RB,Arizona,B12,0.043,0.045,0.04,0.056,0.056,0.0,0.046,0.037
1151,2024,4685454,Jayden Maiava,QB,USC,B1G,0.368,0.603,0.081,0.299,0.41,0.47,0.312,0.527
1152,2024,4685458,Shawn Miller,WR,New Mexico,MWC,0.019,0.04,0.0,0.038,0.0,0.0,0.026,0.0
1153,2024,4685459,Nicco Marchiol,QB,West Virginia,B12,0.183,0.272,0.113,0.146,0.146,0.292,0.161,0.223
1154,2024,4685464,Tyler Morris,WR,Michigan,B1G,0.048,0.104,0.003,0.035,0.044,0.075,0.044,0.056
1155,2024,4685470,Le'Veon Moss,RB,Texas A&M,SEC,0.228,0.057,0.337,0.275,0.228,0.136,0.265,0.144
1156,2024,4685472,Tetairoa Mcmillan,WR,Arizona,B12,0.12,0.198,0.003,0.099,0.14,0.135,0.096,0.164
1157,2024,4685476,Tobias Merriweather,WR,California,ACC,0.06,0.1,0.0,0.046,0.063,0.092,0.053,0.073
1158,2024,4685477,Jamarion Miller,RB,Alabama,SEC,0.193,0.05,0.309,0.221,0.217,0.091,0.229,0.099
1159,2024,4685484,Jack Nickel,TE,UAB,AAC,0.01,0.016,0.0,0.0,0.032,0.0,0.014,0.0
1160,2024,4685488,MJ Morris,QB,Maryland,B1G,0.183,0.246,0.095,0.172,0.173,0.245,0.169,0.213
1161,2024,4685489,Jadyn Ott,RB,California,ACC,0.21,0.074,0.396,0.251,0.208,0.145,0.259,0.123
1162,2024,4685490,Devaughn Mortimer,WR,Western Michigan,MAC,0.017,0.056,0.0,0.0,0.053,0.0,0.0,0.125
1163,2024,4685492,Jack Pedersen,TE,UCLA,B1G,0.028,0.045,0.005,0.042,0.03,0.0,0.028,0.028
1164,2024,4685494,George Pettaway,RB,James Madison,SBC,0.208,0.066,0.33,0.267,0.218,0.087,0.239,0.14
1165,2024,4685495,Alex Orji,QB,Michigan,B1G,0.155,0.186,0.137,0.12,0.159,0.219,0.133,0.2
1166,2024,4685497,Maalik Murphy,QB,Duke,ACC,0.551,0.976,0.032,0.458,0.543,0.764,0.483,0.695
1167,2024,4685504,Sam Roush,TE,Stanford,ACC,0.057,0.113,0.0,0.052,0.061,0.063,0.051,0.071
1168,2024,4685512,Jadarian Price,RB,Notre Dame,Ind,0.119,0.009,0.212,0.171,0.116,0.016,0.136,0.079
1169,2024,4685516,Shazz Preston,WR,Tulane,AAC,0.017,0.042,0.0,0.0,0.013,0.043,0.012,0.029
1170,2024,4685517,Talyn Shettron,WR,Oklahoma State,B12,0.046,0.076,0.0,0.039,0.08,0.013,0.043,0.05
1171,2024,4685521,Garret Rangel,QB,Oklahoma State,B12,0.173,0.246,0.078,0.123,0.218,0.231,0.155,0.207
1172,2024,4685522,Ty Simpson,QB,Alabama,SEC,0.086,0.172,0.03,0.07,0.093,0.115,0.074,0.119
1173,2024,4685526,Adam Randall,RB,Clemson,ACC,0.064,0.093,0.025,0.092,0.056,0.015,0.073,0.039
1174,2024,4685535,C.J. Stokes,RB,Charlotte,AAC,0.048,0.011,0.096,0.028,0.061,0.081,0.027,0.091
1175,2024,4685535,C.J. Stokes,RB,Charlotte,,0.048,0.011,0.096,0.028,0.061,0.081,0.027,0.091
1176,2024,4685540,Carsen Ryan,TE,Utah,B12,0.032,0.064,0.0,0.038,0.029,0.014,0.03,0.035
1177,2024,4685545,Gavin Sawchuk,RB,Oklahoma,SEC,0.089,0.035,0.138,0.104,0.101,0.034,0.111,0.044
1178,2024,4685553,Brenen Thompson,WR,Oklahoma,SEC,0.05,0.11,0.0,0.063,0.015,0.085,0.044,0.062
1179,2024,4685555,Nicholas Singleton,RB,Penn State,B1G,0.222,0.114,0.304,0.284,0.206,0.11,0.26,0.12
1180,2024,4685560,Jaleel Skinner,TE,Louisville,ACC,0.016,0.028,0.0,0.0,0.05,0.0,0.0,0.053
1181,2024,4685565,Evan Stewart,WR,Oregon,B1G,0.071,0.151,0.0,0.066,0.05,0.132,0.059,0.107
1182,2024,4685573,Holden Staes,TE,Tennessee,SEC,0.021,0.048,0.0,0.02,0.014,0.036,0.019,0.025
1183,2024,4685574,Conner Weigman,QB,Texas A&M,SEC,0.358,0.703,0.09,0.37,0.318,0.382,0.356,0.361
1184,2024,4685578,Gunner Stockton,QB,Georgia,SEC,0.314,0.489,0.117,0.212,0.366,0.477,0.239,0.507
1185,2024,4685594,Dakota Twitty,TE,Virginia,ACC,0.022,0.042,0.0,0.017,0.03,0.023,0.018,0.031
1186,2024,4685601,Armani Winfield,WR,Colorado State,MWC,0.045,0.097,0.002,0.039,0.047,0.056,0.042,0.051
1187,2024,4685693,Devin Kargman,QB,Kent State,MAC,0.406,0.848,0.042,0.326,0.444,0.471,0.318,0.54
1188,2024,4685694,Steven Angeli,QB,Notre Dame,Ind,0.087,0.176,0.014,0.074,0.083,0.12,0.083,0.098
1189,2024,4685695,Samuel Brown V,RB,Rutgers,B1G,0.044,0.0,0.111,0.077,0.043,0.0,0.065,0.0
1190,2024,4685696,Beau Pribula,QB,Penn State,B1G,0.094,0.109,0.083,0.073,0.1,0.14,0.081,0.129
1191,2024,4685697,Zion Turner,QB,Jacksonville State,CUSA,0.033,0.033,0.033,0.0,0.05,0.083,0.0,0.091
1192,2024,4685699,Damari Alston,RB,Auburn,SEC,0.074,0.015,0.135,0.081,0.077,0.062,0.08,0.061
1193,2024,4685701,James Jointer,RB,Liberty,CUSA,0.052,0.0,0.071,0.039,0.07,0.057,0.058,0.025
1194,2024,4685702,Quinshon Judkins,RB,Ohio State,B1G,0.222,0.055,0.376,0.258,0.255,0.085,0.251,0.149
1195,2024,4685704,Larry Simmons,WR,Southern Miss,SBC,0.046,0.085,0.008,0.044,0.062,0.027,0.045,0.048
1196,2024,4685706,Bennett Christian,TE,Ohio State,B1G,0.014,0.027,0.0,0.0,0.022,0.0,0.018,0.0
1197,2024,4685723,Roydell Williams,RB,Florida State,ACC,0.133,0.05,0.253,0.13,0.203,0.059,0.135,0.13
1198,2024,4685739,Tre Bradford,RB,Grambling,,0.213,0.049,0.426,0.196,0.324,0.087,0.224,0.195
1199,2024,4685740,Max Johnson,QB,North Carolina,ACC,0.391,0.84,0.103,0.296,0.45,0.438,0.356,0.474
1200,2024,4685769,Justin Robinson,WR,West Virginia,B12,0.03,0.067,0.0,0.017,0.017,0.057,0.023,0.044
1201,2024,4685784,Tre Watson,TE,Texas A&M,SEC,0.031,0.071,0.0,0.027,0.029,0.048,0.025,0.045
1202,2024,4685795,Kendrell Williams,RB,Louisiana,SBC,0.041,0.0,0.079,0.053,0.047,0.0,0.052,0.0
1203,2024,4685824,Johnathan Arceneaux,RB,Fresno State,MWC,0.051,0.014,0.094,0.062,0.055,0.028,0.069,0.012
1204,2024,4685827,Jamal Johnson,RB,Bowling Green,MAC,0.07,0.074,0.065,0.061,0.092,0.062,0.072,0.066
1205,2024,4685828,Stevie Rocker,RB,Montana,,0.053,0.025,0.077,0.051,0.055,0.054,0.053,0.055
1206,2024,4685829,Dre'Lyn Washington,RB,Louisiana,SBC,0.112,0.017,0.205,0.147,0.068,0.104,0.13,0.067
1207,2024,4685889,Malachi Taylor,WR,The Citadel,,0.023,0.058,0.0,0.019,0.015,0.045,0.011,0.047
1208,2024,4685896,Martin Lucas,RB,William & Mary,,0.027,0.0,0.048,0.019,0.029,0.0,0.038,0.0
1209,2024,4686030,Christian Pedersen,TE,Morehead State,,0.027,0.06,0.0,0.016,0.052,0.015,0.022,0.035
1210,2024,4686065,Devin Mockobee,RB,Purdue,B1G,0.232,0.051,0.435,0.304,0.221,0.13,0.268,0.159
1211,2024,4686093,E.J. Williams,WR,Indiana,B1G,0.015,0.031,0.0,0.015,0.024,0.0,0.019,0.0
1212,2024,4686095,Kobe Pace,RB,Virginia,ACC,0.175,0.055,0.312,0.147,0.224,0.171,0.194,0.14
1213,2024,4686096,Hunter Helms,QB,Rhode Island,,0.33,0.583,0.057,0.238,0.401,0.43,0.262,0.489
1214,2024,4686145,Bryce Childress,WR,Western Kentucky,CUSA,0.021,0.029,0.011,0.025,0.024,0.012,0.019,0.024
1215,2024,4686183,Malcolm Terry II,RB,Columbia,,0.128,0.022,0.229,0.134,0.163,0.083,0.127,0.13
1216,2024,4686223,Malachi Thomas,RB,Virginia Tech,ACC,0.069,0.019,0.106,0.089,0.077,0.023,0.08,0.045
1217,2024,4686248,Nate Boerkircher,TE,Nebraska,B1G,0.022,0.044,0.0,0.016,0.031,0.019,0.015,0.038
1218,2024,4686271,Robert Lewis,WR,Auburn,SEC,0.025,0.051,0.0,0.024,0.029,0.026,0.023,0.032
1219,2024,4686274,Jordan Lowe,RB,Kent State,MAC,0.098,0.0,0.165,0.088,0.118,0.094,0.09,0.113
1220,2024,4686284,Larry Stephens,WR,Toledo,MAC,0.015,0.039,0.0,0.017,0.0,0.038,0.023,0.0
1221,2024,4686328,Malik Bowen-Sims,WR,Austin Peay,,0.04,0.075,0.0,0.036,0.048,0.039,0.028,0.063
1222,2024,4686357,Gamarion Carter,WR,Middle Tennessee,CUSA,0.027,0.045,0.0,0.026,0.036,0.011,0.027,0.027
1223,2024,4686359,Shaun Grayson,TE,Lamar,,0.024,0.057,0.0,0.031,0.015,0.027,0.027,0.017
1224,2024,4686373,Jordan Brown,WR,Texas Tech,B12,0.018,0.032,0.0,0.009,0.023,0.027,0.008,0.039
1225,2024,4686377,Amauri Pesek-Hickson,RB,Northern Iowa,,0.167,0.064,0.266,0.214,0.179,0.062,0.204,0.099
1226,2024,4686382,Jared Casey,TE,Kansas,B12,0.03,0.071,0.002,0.026,0.034,0.03,0.029,0.034
1227,2024,4686438,Stevo Klotz,TE,Iowa State,B12,0.029,0.045,0.01,0.022,0.038,0.024,0.029,0.029
1228,2024,4686458,Chris Ndushabandi,WR,Upper Iowa University,,0.013,0.031,0.0,0.0,0.038,0.0,0.022,0.0
1229,2024,4686468,Seth McGowan,RB,New Mexico State,CUSA,0.214,0.071,0.319,0.266,0.212,0.133,0.252,0.141
1230,2024,4686469,Mikey Henderson,TE,Tarleton State,,0.035,0.093,0.0,0.023,0.071,0.0,0.033,0.041
1231,2024,4686513,Frank Peasant,RB,Middle Tennessee,CUSA,0.084,0.026,0.167,0.074,0.098,0.1,0.076,0.096
1232,2024,4686514,Bryce Bailey,WR,UT Martin,,0.045,0.086,0.0,0.0,0.045,0.053,0.044,0.048
1233,2024,4686555,Noah Robinson,WR,Robert Morris,,0.094,0.176,0.006,0.087,0.087,0.123,0.071,0.142
1234,2024,4686606,Isaiah Johnson,RB,Abilene Christian,,0.185,0.044,0.384,0.236,0.15,0.116,0.233,0.081
1235,2024,4686612,Tre Harris,WR,Ole Miss,SEC,0.12,0.232,0.003,0.112,0.176,0.051,0.112,0.141
1236,2024,4686658,Michael Washington,RB,New Mexico State,CUSA,0.216,0.032,0.349,0.253,0.224,0.127,0.26,0.129
1237,2024,4686728,Gunnar Helm,TE,Texas,SEC,0.064,0.125,0.0,0.065,0.059,0.074,0.052,0.089
1238,2024,4686767,Chris Carpenter,WR,UTSA,AAC,0.052,0.086,0.012,0.061,0.051,0.037,0.056,0.043
1239,2024,4686769,Ashaad Clayton,RB,Tulane,AAC,0.058,0.027,0.08,0.063,0.061,0.044,0.058,0.058
1240,2024,4686771,Caleb Fauria,TE,Delaware,,0.023,0.047,0.0,0.023,0.018,0.038,0.022,0.027
1241,2024,4686775,Montana Lemonious-Craig,WR,Arizona,B12,0.035,0.055,0.006,0.04,0.035,0.031,0.031,0.043
1242,2024,4686788,CJ Harris,QB,California,ACC,0.345,0.466,0.217,0.328,0.378,0.364,0.326,0.375
1243,2024,4686812,Keion Battle,WR,Western Illinois,,0.068,0.096,0.0,0.1,0.0,0.118,0.07,0.067
1244,2024,4686817,Drew Cassens,TE,Butler,,0.018,0.043,0.0,0.014,0.03,0.0,0.019,0.014
1245,2024,4686820,Billy Dozier,WR,Butler,,0.098,0.049,0.127,0.144,0.075,0.036,0.109,0.065
1246,2024,4686940,Donny Marcus,RB,Central Connecticut,,0.124,0.031,0.202,0.157,0.133,0.047,0.139,0.093
