,Unnamed: 0,id,teamId,team,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt,yardsToGoal_x,year,talent,completionAttempts_made,completionAttempts_attempts,completionAttempts_pct,fourthDownEff_made,fourthDownEff_attempts,fourthDownEff_pct,thirdDownEff_made,thirdDownEff_attempts,thirdDownEff_pct,totalPenaltiesYards_made,totalPenaltiesYards_attempts,totalPenaltiesYards_pct,win,possesionMinute,possessionSeconds,possessionMinutes,yardsToGoal_y,season_x,seasonType_x,week_x,startDate_x,homeTeam_x,homeConference_x,homeClassification_x,homeScore_x,awayTeam_x,awayConference_x,awayClassification_x,awayScore_x,provider_x,spread_x,formattedSpread_x,spreadOpen_x,overUnder_x,overUnderOpen_x,homeMoneyline_x,awayMoneyline_x,0_x,season_y,seasonType_y,week_y,startDate_y,homeTeam_y,homeConference_y,homeClassification_y,homeScore_y,awayTeam_y,awayConference_y,awayClassification_y,awayScore_y,provider_y,spread_y,formattedSpread_y,spreadOpen_y,overUnder_y,overUnderOpen_y,homeMoneyline_y,awayMoneyline_y,0_y
165,165,401762430,2011,Alabama State,SWAC,,42,18-24,0.0,26,0-0,1,0.0,,,0,0.0,73.0,4.0,6.0,312,3.0,,4,34:14,,,,1.0,41,2,202,0.0,46.0,2.0,13-15,1.0,7-44,514,1,13.0,4.9,56.18390804597701,,,18.0,24.0,0.75,0.0,0.0,0.0,13.0,15.0,0.8666666666666667,7.0,44.0,0.1590909090909091,0,34.0,14,34,56.18390804597701,2025.0,regular,1.0,2025-08-29T00:30:00.000Z,UAB,American Athletic,fbs,52.0,Alabama State,SWAC,fcs,42.0,ESPN Bet,-21.5,UAB -21.5,-20.5,53.5,53.5,-2000.0,1000.0,,2025.0,regular,1.0,2025-08-29T00:30:00.000Z,UAB,American Athletic,fbs,52.0,Alabama State,SWAC,fcs,42.0,ESPN Bet,-21.5,UAB -21.5,-20.5,53.5,53.5,-2000.0,1000.0,
166,166,401762432,349,Army,American Athletic,,27,8-16,0.0,24,1-2,1,0.0,,,2,0.0,17.0,1.0,9.0,131,5.0,,0,36:34,0.0,60.0,3.0,4.0,66,3,280,2.0,36.0,7.0,6-16,2.0,5-35,411,3,8.2,4.2,46.43809523809524,2025.0,23.66,8.0,16.0,0.5,1.0,2.0,0.5,6.0,16.0,0.375,5.0,35.0,0.14285714285714285,0,36.0,34,36,46.43809523809524,2025.0,regular,1.0,2025-08-29T22:00:00.000Z,Army,American Athletic,fbs,27.0,Tarleton State,UAC,fcs,30.0,ESPN Bet,-14.5,Army -14.5,-13.5,47.5,48.5,-600.0,400.0,,2025.0,regular,1.0,2025-08-29T22:00:00.000Z,Army,American Athletic,fbs,27.0,Tarleton State,UAC,fcs,30.0,ESPN Bet,-14.5,Army -14.5,-13.5,47.5,48.5,-600.0,400.0,
167,167,401762432,2627,Tarleton State,UAC,,30,16-30,0.0,16,1-2,0,1.0,0.0,34.0,0,0.0,31.0,2.0,12.0,152,2.0,2.0,1,23:26,,,,4.0,42,2,192,0.0,45.0,9.0,6-18,2.0,9-73,344,0,5.1,4.6,51.497206703910614,,,16.0,30.0,0.5333333333333333,1.0,2.0,0.5,6.0,18.0,0.3333333333333333,9.0,73.0,0.1232876712328767,1,23.0,26,23,51.497206703910614,2025.0,regular,1.0,2025-08-29T22:00:00.000Z,Army,American Athletic,fbs,27.0,Tarleton State,UAC,fcs,30.0,ESPN Bet,-14.5,Army -14.5,-13.5,47.5,48.5,-600.0,400.0,,2025.0,regular,1.0,2025-08-29T22:00:00.000Z,Army,American Athletic,fbs,27.0,Tarleton State,UAC,fcs,30.0,ESPN Bet,-14.5,Army -14.5,-13.5,47.5,48.5,-600.0,400.0,
168,168,401762433,235,Memphis,American Athletic,,45,22-28,1.0,24,1-1,0,,1.0,27.0,1,0.0,20.0,1.0,9.0,199,1.0,2.0,1,28:26,0.0,16.0,1.0,4.0,33,4,233,2.0,30.0,10.0,5-9,,3-35,432,1,7.1,7.1,48.48717948717949,2025.0,668.63,22.0,28.0,0.7857142857142857,1.0,1.0,1.0,5.0,9.0,0.5555555555555556,3.0,35.0,0.08571428571428572,1,28.0,26,28,48.48717948717949,2025.0,regular,1.0,2025-08-30T20:30:00.000Z,Memphis,American Athletic,fbs,45.0,Chattanooga,Southern,fcs,10.0,ESPN Bet,-30.5,Memphis -30.5,-27.5,55.5,55.5,-10000.0,2500.0,,2025.0,regular,1.0,2025-08-30T20:30:00.000Z,Memphis,American Athletic,fbs,45.0,Chattanooga,Southern,fcs,10.0,ESPN Bet,-30.5,Memphis -30.5,-27.5,55.5,55.5,-10000.0,2500.0,
169,169,401762433,236,Chattanooga,Southern,,10,12-19,0.0,14,1-1,0,0.0,0.0,20.0,2,0.0,15.0,1.0,4.0,114,0.0,1.0,1,31:33,,,,1.0,37,0,118,0.0,39.0,3.0,2-12,1.0,3-25,232,2,6.0,3.2,52.506493506493506,,,12.0,19.0,0.631578947368421,1.0,1.0,1.0,2.0,12.0,0.16666666666666666,3.0,25.0,0.12,0,31.0,33,31,52.506493506493506,2025.0,regular,1.0,2025-08-30T20:30:00.000Z,Memphis,American Athletic,fbs,45.0,Chattanooga,Southern,fcs,10.0,ESPN Bet,-30.5,Memphis -30.5,-27.5,55.5,55.5,-10000.0,2500.0,,2025.0,regular,1.0,2025-08-30T20:30:00.000Z,Memphis,American Athletic,fbs,45.0,Chattanooga,Southern,fcs,10.0,ESPN Bet,-30.5,Memphis -30.5,-27.5,55.5,55.5,-10000.0,2500.0,
170,170,401762434,2426,Navy,American Athletic,,52,9-14,0.0,26,0-0,0,0.0,,,0,0.0,64.0,2.0,10.0,92,4.0,,1,35:27,0.0,53.0,4.0,2.0,54,6,468,5.0,15.0,7.0,10-13,1.0,4-35,560,0,6.6,8.7,43.65909090909091,,,9.0,14.0,0.6428571428571429,0.0,0.0,0.0,10.0,13.0,0.7692307692307693,4.0,35.0,0.11428571428571428,1,35.0,27,35,43.65909090909091,2025.0,regular,1.0,2025-08-30T16:00:00.000Z,Navy,American Athletic,fbs,52.0,VMI,Southern,fcs,7.0,ESPN Bet,-42.5,Navy -42.5,-40.5,54.5,50.5,,,,2025.0,regular,1.0,2025-08-30T16:00:00.000Z,Navy,American Athletic,fbs,52.0,VMI,Southern,fcs,7.0,ESPN Bet,-42.5,Navy -42.5,-40.5,54.5,50.5,,,
171,171,401762434,2678,VMI,Southern,,7,16-28,0.0,9,1-2,0,,,,0,0.0,40.0,2.0,1.0,197,1.0,,1,24:33,,,,1.0,22,0,15,0.0,33.0,3.0,4-14,,5-35,212,0,7.0,0.7,64.02985074626865,,,16.0,28.0,0.5714285714285714,1.0,2.0,0.5,4.0,14.0,0.2857142857142857,5.0,35.0,0.14285714285714285,0,24.0,33,24,64.02985074626865,2025.0,regular,1.0,2025-08-30T16:00:00.000Z,Navy,American Athletic,fbs,52.0,VMI,Southern,fcs,7.0,ESPN Bet,-42.5,Navy -42.5,-40.5,54.5,50.5,,,,2025.0,regular,1.0,2025-08-30T16:00:00.000Z,Navy,American Athletic,fbs,52.0,VMI,Southern,fcs,7.0,ESPN Bet,-42.5,Navy -42.5,-40.5,54.5,50.5,,,
172,172,401762435,249,North Texas,American Athletic,,51,24-34,1.0,25,1-2,1,1.0,0.0,26.0,0,,,,9.0,329,0.0,1.0,3,33:28,0.0,24.0,4.0,6.0,41,3,133,3.0,32.0,8.0,7-12,1.0,3-20,462,1,9.7,3.2,41.797872340425535,2025.0,569.15,24.0,34.0,0.7058823529411765,1.0,2.0,0.5,7.0,12.0,0.5833333333333334,3.0,20.0,0.15,1,33.0,28,33,41.797872340425535,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,North Texas,American Athletic,fbs,51.0,Lamar,Southland,fcs,0.0,ESPN Bet,-27.5,North Texas -27.5,-27.5,62.5,63.5,-7500.0,2000.0,,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,North Texas,American Athletic,fbs,51.0,Lamar,Southland,fcs,0.0,ESPN Bet,-27.5,North Texas -27.5,-27.5,62.5,63.5,-7500.0,2000.0,
173,173,401762435,2320,Lamar,Southland,,0,13-27,0.0,8,0-1,1,1.0,,,1,0.0,30.0,3.0,,88,3.0,,0,26:32,0.0,7.0,1.0,3.0,27,0,31,0.0,37.0,8.0,3-13,1.0,14-99,119,2,3.3,1.1,71.0625,,,13.0,27.0,0.48148148148148145,0.0,1.0,0.0,3.0,13.0,0.23076923076923078,14.0,99.0,0.1414141414141414,0,26.0,32,26,71.0625,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,North Texas,American Athletic,fbs,51.0,Lamar,Southland,fcs,0.0,ESPN Bet,-27.5,North Texas -27.5,-27.5,62.5,63.5,-7500.0,2000.0,,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,North Texas,American Athletic,fbs,51.0,Lamar,Southland,fcs,0.0,ESPN Bet,-27.5,North Texas -27.5,-27.5,62.5,63.5,-7500.0,2000.0,
174,174,401762456,113,Massachusetts,Mid-American,,10,25-40,0.0,18,1-3,1,0.0,,,1,,,,4.0,199,2.0,,0,26:14,,,,0.0,22,1,103,0.0,30.0,2.0,3-11,1.0,5-32,302,2,5.0,4.7,53.92857142857143,2025.0,488.73,25.0,40.0,0.625,1.0,3.0,0.3333333333333333,3.0,11.0,0.2727272727272727,5.0,32.0,0.15625,0,26.0,14,26,53.92857142857143,2025.0,regular,1.0,2025-08-30T19:30:00.000Z,Massachusetts,Mid-American,fbs,10.0,Temple,American Athletic,fbs,42.0,ESPN Bet,2.5,Temple -2.5,3.0,48.5,51.5,110.0,-130.0,,2025.0,regular,1.0,2025-08-30T19:30:00.000Z,Massachusetts,Mid-American,fbs,10.0,Temple,American Athletic,fbs,42.0,ESPN Bet,2.5,Temple -2.5,3.0,48.5,51.5,110.0,-130.0,
175,175,401762456,218,Temple,American Athletic,,42,22-29,0.0,24,0-0,0,1.0,0.0,0.0,0,0.0,50.0,3.0,6.0,276,6.0,1.0,6,33:46,0.0,24.0,1.0,1.0,37,0,191,2.0,27.0,4.0,9-12,1.0,5-57,467,0,9.5,5.2,53.5,2025.0,507.91,22.0,29.0,0.7586206896551724,0.0,0.0,0.0,9.0,12.0,0.75,5.0,57.0,0.08771929824561403,1,33.0,46,33,53.5,2025.0,regular,1.0,2025-08-30T19:30:00.000Z,Massachusetts,Mid-American,fbs,10.0,Temple,American Athletic,fbs,42.0,ESPN Bet,2.5,Temple -2.5,3.0,48.5,51.5,110.0,-130.0,,2025.0,regular,1.0,2025-08-30T19:30:00.000Z,Massachusetts,Mid-American,fbs,10.0,Temple,American Athletic,fbs,42.0,ESPN Bet,2.5,Temple -2.5,3.0,48.5,51.5,110.0,-130.0,
176,176,401762457,202,Tulsa,American Athletic,,35,22-34,0.0,25,4-4,0,,0.0,4.0,0,,,,9.0,236,2.0,1.0,2,33:05,0.0,9.0,1.0,1.0,43,2,268,5.0,27.0,9.0,8-19,,10-53,504,0,6.9,6.2,54.160377358490564,2025.0,594.78,22.0,34.0,0.6470588235294118,4.0,4.0,1.0,8.0,19.0,0.42105263157894735,10.0,53.0,0.18867924528301888,1,33.0,5,33,54.160377358490564,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,Tulsa,American Athletic,fbs,35.0,Abilene Christian,UAC,fcs,7.0,ESPN Bet,-5.5,Tulsa -5.5,-5.5,59.5,59.5,-200.0,170.0,,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,Tulsa,American Athletic,fbs,35.0,Abilene Christian,UAC,fcs,7.0,ESPN Bet,-5.5,Tulsa -5.5,-5.5,59.5,59.5,-200.0,170.0,
177,177,401762457,2000,Abilene Christian,UAC,,7,13-19,0.0,13,1-3,0,0.0,,,1,0.0,74.0,2.0,1.0,140,3.0,,0,26:55,0.0,18.0,2.0,0.0,40,1,120,0.0,33.0,2.0,5-15,1.0,3-25,260,1,7.4,3.0,50.37179487179487,,,13.0,19.0,0.6842105263157895,1.0,3.0,0.3333333333333333,5.0,15.0,0.3333333333333333,3.0,25.0,0.12,0,26.0,55,26,50.37179487179487,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,Tulsa,American Athletic,fbs,35.0,Abilene Christian,UAC,fcs,7.0,ESPN Bet,-5.5,Tulsa -5.5,-5.5,59.5,59.5,-200.0,170.0,,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,Tulsa,American Athletic,fbs,35.0,Abilene Christian,UAC,fcs,7.0,ESPN Bet,-5.5,Tulsa -5.5,-5.5,59.5,59.5,-200.0,170.0,
178,178,401762522,58,South Florida,American Athletic,,34,17-25,0.0,15,1-2,0,3.0,,,0,,,,10.0,255,6.0,,1,23:39,0.0,8.0,1.0,5.0,28,3,117,1.0,36.0,5.0,5-14,1.0,7-56,372,0,10.2,4.2,53.84415584415584,2025.0,666.89,17.0,25.0,0.68,1.0,2.0,0.5,5.0,14.0,0.35714285714285715,7.0,56.0,0.125,1,23.0,39,23,53.84415584415584,2025.0,regular,1.0,2025-08-28T21:30:00.000Z,South Florida,American Athletic,fbs,34.0,Boise State,Mountain West,fbs,7.0,ESPN Bet,5.5,Boise State -5.5,8.5,60.5,63.5,175.0,-210.0,,2025.0,regular,1.0,2025-08-28T21:30:00.000Z,South Florida,American Athletic,fbs,34.0,Boise State,Mountain West,fbs,7.0,ESPN Bet,5.5,Boise State -5.5,8.5,60.5,63.5,175.0,-210.0,
179,179,401762522,68,Boise State,Mountain West,,7,27-48,0.0,25,2-6,3,0.0,,,0,0.0,39.0,3.0,1.0,256,1.0,,1,36:21,,,,0.0,38,0,122,4.0,26.0,7.0,6-17,4.0,8-57,378,3,5.3,3.2,51.542857142857144,2025.0,610.65,27.0,48.0,0.5625,2.0,6.0,0.3333333333333333,6.0,17.0,0.35294117647058826,8.0,57.0,0.14035087719298245,0,36.0,21,36,51.542857142857144,2025.0,regular,1.0,2025-08-28T21:30:00.000Z,South Florida,American Athletic,fbs,34.0,Boise State,Mountain West,fbs,7.0,ESPN Bet,5.5,Boise State -5.5,8.5,60.5,63.5,175.0,-210.0,,2025.0,regular,1.0,2025-08-28T21:30:00.000Z,South Florida,American Athletic,fbs,34.0,Boise State,Mountain West,fbs,7.0,ESPN Bet,5.5,Boise State -5.5,8.5,60.5,63.5,175.0,-210.0,
180,180,401762789,2006,Akron,Mid-American,,0,16-38,0.0,13,2-3,0,,0.0,0.0,1,0.0,48.0,2.0,0.0,139,6.0,1.0,0,26:44,,,,2.0,28,0,89,0.0,35.0,6.0,3-15,,5-34,228,1,3.7,3.2,58.370370370370374,2025.0,537.21,16.0,38.0,0.42105263157894735,2.0,3.0,0.6666666666666666,3.0,15.0,0.2,5.0,34.0,0.14705882352941177,0,26.0,44,26,58.370370370370374,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Akron,Mid-American,fbs,0.0,Wyoming,Mountain West,fbs,10.0,ESPN Bet,4.5,Wyoming -4.5,7.5,47.5,49.5,170.0,-200.0,,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Akron,Mid-American,fbs,0.0,Wyoming,Mountain West,fbs,10.0,ESPN Bet,4.5,Wyoming -4.5,7.5,47.5,49.5,170.0,-200.0,
181,181,401762789,2751,Wyoming,Mountain West,,10,19-36,0.0,19,1-3,0,,0.0,18.0,1,,,,4.0,260,4.0,1.0,1,33:16,0.0,11.0,2.0,3.0,39,0,166,3.0,30.0,3.0,9-20,,7-40,426,1,7.2,4.3,58.0531914893617,2025.0,489.33,19.0,36.0,0.5277777777777778,1.0,3.0,0.3333333333333333,9.0,20.0,0.45,7.0,40.0,0.175,1,33.0,16,33,58.0531914893617,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Akron,Mid-American,fbs,0.0,Wyoming,Mountain West,fbs,10.0,ESPN Bet,4.5,Wyoming -4.5,7.5,47.5,49.5,170.0,-200.0,,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Akron,Mid-American,fbs,0.0,Wyoming,Mountain West,fbs,10.0,ESPN Bet,4.5,Wyoming -4.5,7.5,47.5,49.5,170.0,-200.0,
182,182,401762790,189,Bowling Green,Mid-American,,26,12-18,1.0,17,0-1,0,,,,0,1.0,153.0,2.0,14.0,109,1.0,,0,32:20,0.0,9.0,1.0,1.0,43,1,157,3.0,32.0,8.0,5-13,,4-37,266,0,6.1,3.7,41.46987951807229,2025.0,527.31,12.0,18.0,0.6666666666666666,0.0,1.0,0.0,5.0,13.0,0.38461538461538464,4.0,37.0,0.10810810810810811,1,32.0,20,32,41.46987951807229,2025.0,regular,1.0,2025-08-28T22:00:00.000Z,Bowling Green,Mid-American,fbs,26.0,Lafayette,Patriot,fcs,7.0,ESPN Bet,-21.5,Bowling Green -21.5,-21.5,53.5,52.5,-1600.0,800.0,,2025.0,regular,1.0,2025-08-28T22:00:00.000Z,Bowling Green,Mid-American,fbs,26.0,Lafayette,Patriot,fcs,7.0,ESPN Bet,-21.5,Bowling Green -21.5,-21.5,53.5,52.5,-1600.0,800.0,
183,183,401762790,322,Lafayette,Patriot,,7,16-29,0.0,11,1-3,0,,,,0,0.0,67.0,3.0,1.0,118,2.0,,1,27:40,,,,0.0,30,0,59,2.0,35.0,5.0,4-14,,4-35,177,0,4.1,2.0,63.140845070422536,,,16.0,29.0,0.5517241379310345,1.0,3.0,0.3333333333333333,4.0,14.0,0.2857142857142857,4.0,35.0,0.11428571428571428,0,27.0,40,27,63.140845070422536,2025.0,regular,1.0,2025-08-28T22:00:00.000Z,Bowling Green,Mid-American,fbs,26.0,Lafayette,Patriot,fcs,7.0,ESPN Bet,-21.5,Bowling Green -21.5,-21.5,53.5,52.5,-1600.0,800.0,,2025.0,regular,1.0,2025-08-28T22:00:00.000Z,Bowling Green,Mid-American,fbs,26.0,Lafayette,Patriot,fcs,7.0,ESPN Bet,-21.5,Bowling Green -21.5,-21.5,53.5,52.5,-1600.0,800.0,
184,184,401762791,193,Miami (OH),Mid-American,,0,9-18,0.0,7,0-0,0,,0.0,0.0,2,,,,,83,5.0,1.0,0,20:47,0.0,16.0,1.0,2.0,22,0,34,3.0,48.0,4.0,0-9,,5-60,117,2,4.6,1.5,64.08620689655173,2025.0,592.1,9.0,18.0,0.5,0.0,0.0,0.0,0.0,9.0,0.0,5.0,60.0,0.08333333333333333,0,20.0,47,20,64.08620689655173,2025.0,regular,1.0,2025-08-29T01:00:00.000Z,Wisconsin,Big Ten,fbs,17.0,Miami (OH),Mid-American,fbs,0.0,ESPN Bet,-18.5,Wisconsin -18.5,-17.5,41.5,40.5,-1400.0,750.0,,2025.0,regular,1.0,2025-08-29T01:00:00.000Z,Wisconsin,Big Ten,fbs,17.0,Miami (OH),Mid-American,fbs,0.0,ESPN Bet,-18.5,Wisconsin -18.5,-17.5,41.5,40.5,-1400.0,750.0,
185,185,401762791,275,Wisconsin,Big Ten,,17,18-32,0.0,23,1-2,0,,0.0,17.0,1,,,,5.0,188,2.0,2.0,1,39:13,,,,2.0,43,1,165,3.0,24.0,4.0,8-16,,5-40,353,1,5.9,3.8,52.25773195876289,2025.0,763.17,18.0,32.0,0.5625,1.0,2.0,0.5,8.0,16.0,0.5,5.0,40.0,0.125,1,39.0,13,39,52.25773195876289,2025.0,regular,1.0,2025-08-29T01:00:00.000Z,Wisconsin,Big Ten,fbs,17.0,Miami (OH),Mid-American,fbs,0.0,ESPN Bet,-18.5,Wisconsin -18.5,-17.5,41.5,40.5,-1400.0,750.0,,2025.0,regular,1.0,2025-08-29T01:00:00.000Z,Wisconsin,Big Ten,fbs,17.0,Miami (OH),Mid-American,fbs,0.0,ESPN Bet,-18.5,Wisconsin -18.5,-17.5,41.5,40.5,-1400.0,750.0,
186,186,401762792,2309,Kent State,Mid-American,,21,12-19,1.0,15,0-1,1,0.0,,,0,1.0,117.0,3.0,3.0,209,2.0,,2,28:29,0.0,30.0,3.0,9.0,36,0,99,2.0,24.0,5.0,5-14,1.0,8-65,308,1,11.0,2.8,58.054054054054056,2025.0,456.24,12.0,19.0,0.631578947368421,0.0,1.0,0.0,5.0,14.0,0.35714285714285715,8.0,65.0,0.12307692307692308,1,28.0,29,28,58.054054054054056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187,401762792,2771,Merrimack,FCS Independents,,17,15-31,0.0,17,0-1,0,1.0,,,0,0.0,6.0,1.0,9.0,176,2.0,,1,31:31,0.0,-1.0,1.0,2.0,35,0,164,3.0,29.0,5.0,3-14,1.0,11-115,340,0,5.7,4.7,55.25806451612903,,,15.0,31.0,0.4838709677419355,0.0,1.0,0.0,3.0,14.0,0.21428571428571427,11.0,115.0,0.09565217391304348,0,31.0,31,31,55.25806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188,401762793,107,Holy Cross,Patriot,,17,17-29,1.0,11,0-2,0,,0.0,0.0,1,1.0,201.0,5.0,5.0,155,2.0,1.0,1,26:34,0.0,7.0,1.0,1.0,25,0,63,0.0,38.0,3.0,3-12,,1-5,218,1,5.3,2.5,54.77333333333333,,,17.0,29.0,0.5862068965517241,0.0,2.0,0.0,3.0,12.0,0.25,1.0,5.0,0.2,0,26.0,34,26,54.77333333333333,2025.0,regular,1.0,2025-08-30T19:30:00.000Z,Northern Illinois,Mid-American,fbs,19.0,Holy Cross,Patriot,fcs,17.0,ESPN Bet,-13.5,Northern Illinois -13.5,-11.0,48.5,51.5,-550.0,380.0,,2025.0,regular,1.0,2025-08-30T19:30:00.000Z,Northern Illinois,Mid-American,fbs,19.0,Holy Cross,Patriot,fcs,17.0,ESPN Bet,-13.5,Northern Illinois -13.5,-11.0,48.5,51.5,-550.0,380.0,
189,189,401762793,2459,Northern Illinois,Mid-American,,19,14-24,1.0,17,2-3,0,0.0,0.0,0.0,1,1.0,139.0,4.0,7.0,109,4.0,1.0,0,33:26,,,,2.0,46,1,180,2.0,32.0,8.0,5-17,2.0,7-48,289,1,4.5,3.9,53.05714285714286,2025.0,471.01,14.0,24.0,0.5833333333333334,2.0,3.0,0.6666666666666666,5.0,17.0,0.29411764705882354,7.0,48.0,0.14583333333333334,1,33.0,26,33,53.05714285714286,2025.0,regular,1.0,2025-08-30T19:30:00.000Z,Northern Illinois,Mid-American,fbs,19.0,Holy Cross,Patriot,fcs,17.0,ESPN Bet,-13.5,Northern Illinois -13.5,-11.0,48.5,51.5,-550.0,380.0,,2025.0,regular,1.0,2025-08-30T19:30:00.000Z,Northern Illinois,Mid-American,fbs,19.0,Holy Cross,Patriot,fcs,17.0,ESPN Bet,-13.5,Northern Illinois -13.5,-11.0,48.5,51.5,-550.0,380.0,
190,190,401766898,2065,Bethune-Cookman,SWAC,,9,23-39,0.0,17,0-3,1,1.0,,,0,0.0,51.0,3.0,9.0,241,3.0,,0,27:59,0.0,9.0,2.0,3.0,30,0,105,0.0,36.0,6.0,5-15,2.0,8-75,346,1,6.2,3.5,47.92134831460674,,,23.0,39.0,0.5897435897435898,0.0,3.0,0.0,5.0,15.0,0.3333333333333333,8.0,75.0,0.10666666666666667,0,27.0,59,27,47.92134831460674,2025.0,regular,1.0,2025-08-29T23:00:00.000Z,Florida International,Conference USA,fbs,42.0,Bethune-Cookman,SWAC,fcs,9.0,ESPN Bet,-26.5,Florida International -26.5,-31.0,54.5,54.5,-5000.0,1500.0,,2025.0,regular,1.0,2025-08-29T23:00:00.000Z,Florida International,Conference USA,fbs,42.0,Bethune-Cookman,SWAC,fcs,9.0,ESPN Bet,-26.5,Florida International -26.5,-31.0,54.5,54.5,-5000.0,1500.0,
191,191,401766898,2229,Florida International,Conference USA,,42,22-35,0.0,28,1-2,1,1.0,,,0,0.0,103.0,4.0,6.0,233,2.0,,0,32:01,0.0,2.0,2.0,4.0,38,6,223,2.0,33.0,6.0,8-14,1.0,7-40,456,1,6.7,5.9,49.98936170212766,2025.0,562.61,22.0,35.0,0.6285714285714286,1.0,2.0,0.5,8.0,14.0,0.5714285714285714,7.0,40.0,0.175,1,32.0,1,32,49.98936170212766,2025.0,regular,1.0,2025-08-29T23:00:00.000Z,Florida International,Conference USA,fbs,42.0,Bethune-Cookman,SWAC,fcs,9.0,ESPN Bet,-26.5,Florida International -26.5,-31.0,54.5,54.5,-5000.0,1500.0,,2025.0,regular,1.0,2025-08-29T23:00:00.000Z,Florida International,Conference USA,fbs,42.0,Bethune-Cookman,SWAC,fcs,9.0,ESPN Bet,-26.5,Florida International -26.5,-31.0,54.5,54.5,-5000.0,1500.0,
192,192,401767059,331,Eastern Washington,Big Sky,,21,21-39,,15,1-2,1,1.0,,,1,0.0,96.0,4.0,3.0,183,,,0,25:41,0.0,14.0,2.0,,23,3,107,,,,4-13,1.0,3-25,290,2,4.7,4.7,60.33766233766234,,,21.0,39.0,0.5384615384615384,1.0,2.0,0.5,4.0,13.0,0.3076923076923077,3.0,25.0,0.12,0,25.0,41,25,60.33766233766234,2025.0,regular,1.0,2025-08-30T23:00:00.000Z,Incarnate Word,Southland,fcs,31.0,Eastern Washington,Big Sky,fcs,21.0,ESPN Bet,-10.0,Incarnate Word -10,,57.5,,,,,2025.0,regular,1.0,2025-08-30T23:00:00.000Z,Incarnate Word,Southland,fcs,31.0,Eastern Washington,Big Sky,fcs,21.0,ESPN Bet,-10.0,Incarnate Word -10,,57.5,,,,
193,193,401767059,2916,Incarnate Word,Southland,,31,27-38,,27,2-2,1,1.0,0.0,0.0,0,,,,7.0,332,,1.0,1,34:19,0.0,27.0,2.0,,47,3,131,,,,7-16,3.0,7-65,463,1,8.7,2.8,48.15544041450777,,,27.0,38.0,0.7105263157894737,2.0,2.0,1.0,7.0,16.0,0.4375,7.0,65.0,0.1076923076923077,1,34.0,19,34,48.15544041450777,2025.0,regular,1.0,2025-08-30T23:00:00.000Z,Incarnate Word,Southland,fcs,31.0,Eastern Washington,Big Sky,fcs,21.0,ESPN Bet,-10.0,Incarnate Word -10,,57.5,,,,,2025.0,regular,1.0,2025-08-30T23:00:00.000Z,Incarnate Word,Southland,fcs,31.0,Eastern Washington,Big Sky,fcs,21.0,ESPN Bet,-10.0,Incarnate Word -10,,57.5,,,,
194,194,401767070,13,Cal Poly,Big Sky,,41,22-33,,32,0-0,0,,,,0,0.0,18.0,1.0,11.0,335,,,3,30:53,0.0,27.0,1.0,,38,2,134,,,,7-13,,8-54,469,0,10.2,3.5,46.6063829787234,,,22.0,33.0,0.6666666666666666,0.0,0.0,0.0,7.0,13.0,0.5384615384615384,8.0,54.0,0.14814814814814814,1,30.0,53,30,46.6063829787234,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,San Diego,Pioneer,fcs,17.0,Cal Poly,Big Sky,fcs,41.0,ESPN Bet,-1.5,San Diego -1.5,,49.5,,,,,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,San Diego,Pioneer,fcs,17.0,Cal Poly,Big Sky,fcs,41.0,ESPN Bet,-1.5,San Diego -1.5,,49.5,,,,
