,id,season,seasonType,week,startDate,homeTeam,homeConference,homeClassification,homeScore,awayTeam,awayConference,awayClassification,awayScore,provider,spread,formattedSpread,spreadOpen,overUnder,overUnderOpen,homeMoneyline,awayMoneyline,0
1469,401628472,2024,regular,2,2024-09-08T03:00:00.000Z,USC,Big Ten,fbs,48.0,Utah State,Mountain West,fbs,0.0,DraftKings,-28.5,USC -28.5,-27.0,63.0,61.5,-9000.0,2500.0,
1470,401640989,2024,regular,2,2024-09-08T02:15:00.000Z,New Mexico State,Conference USA,fbs,24.0,Liberty,Conference USA,fbs,30.0,ESPN Bet,22.5,Liberty -22.5,22.5,54.5,56.5,1100.0,-2000.0,
1471,401640989,2024,regular,2,2024-09-08T02:15:00.000Z,New Mexico State,Conference USA,fbs,24.0,Liberty,Conference USA,fbs,30.0,Bovada,22.0,Liberty -22.0,21.0,54.0,57.0,850.0,-1800.0,
1472,401640989,2024,regular,2,2024-09-08T02:15:00.000Z,New Mexico State,Conference USA,fbs,24.0,Liberty,Conference USA,fbs,30.0,DraftKings,22.0,Liberty -22,20.5,54.0,57.0,1100.0,-2100.0,
1473,401628345,2024,regular,2,2024-09-07T23:45:00.000Z,Oklahoma,SEC,fbs,16.0,Houston,Big 12,fbs,12.0,ESPN Bet,-27.5,Oklahoma -27.5,-30.0,48.5,49.5,-4000.0,1800.0,
1474,401628345,2024,regular,2,2024-09-07T23:45:00.000Z,Oklahoma,SEC,fbs,16.0,Houston,Big 12,fbs,12.0,Bovada,-27.5,Oklahoma -27.5,-28.0,49.5,52.5,-10000.0,1600.0,
1475,401628345,2024,regular,2,2024-09-07T23:45:00.000Z,Oklahoma,SEC,fbs,16.0,Houston,Big 12,fbs,12.0,DraftKings,-28.0,Oklahoma -28,-27.0,50.0,53.0,-4000.0,1600.0,
1476,401628469,2024,regular,2,2024-09-08T02:00:00.000Z,Oregon,Big Ten,fbs,37.0,Boise State,Mountain West,fbs,34.0,ESPN Bet,-17.5,Oregon -17.5,-19.5,60.5,61.5,-1200.0,750.0,
1477,401628469,2024,regular,2,2024-09-08T02:00:00.000Z,Oregon,Big Ten,fbs,37.0,Boise State,Mountain West,fbs,34.0,DraftKings,-21.0,Oregon -21,-19.5,60.5,61.5,-950.0,625.0,
1478,401628469,2024,regular,2,2024-09-08T02:00:00.000Z,Oregon,Big Ten,fbs,37.0,Boise State,Mountain West,fbs,34.0,Bovada,-18.0,Oregon -18.0,-18.0,61.5,62.5,-1400.0,750.0,
1479,401628343,2024,regular,2,2024-09-08T02:30:00.000Z,Arizona State,Big 12,fbs,30.0,Mississippi State,SEC,fbs,23.0,ESPN Bet,-6.5,Arizona State -6.5,-6.5,57.5,59.5,-225.0,190.0,
1480,401628343,2024,regular,2,2024-09-08T02:30:00.000Z,Arizona State,Big 12,fbs,30.0,Mississippi State,SEC,fbs,23.0,DraftKings,-5.5,Arizona State -5.5,-4.5,59.0,58.5,-245.0,200.0,
1481,401628343,2024,regular,2,2024-09-08T02:30:00.000Z,Arizona State,Big 12,fbs,30.0,Mississippi State,SEC,fbs,23.0,Bovada,-6.5,Arizona State -6.5,-4.5,58.5,58.5,-225.0,185.0,
1482,401643709,2024,regular,2,2024-09-08T02:30:00.000Z,San Diego State,Mountain West,fbs,0.0,Oregon State,Pac-12,fbs,21.0,ESPN Bet,5.5,Oregon State -5.5,6.0,54.5,54.5,175.0,-210.0,
1483,401643709,2024,regular,2,2024-09-08T02:30:00.000Z,San Diego State,Mountain West,fbs,0.0,Oregon State,Pac-12,fbs,21.0,Bovada,5.5,Oregon State -5.5,3.5,53.5,56.0,180.0,-220.0,
1484,401643709,2024,regular,2,2024-09-08T02:30:00.000Z,San Diego State,Mountain West,fbs,0.0,Oregon State,Pac-12,fbs,21.0,DraftKings,6.0,Oregon State -6,5.5,54.0,56.0,164.0,-198.0,
1485,401636859,2024,regular,2,2024-09-08T02:00:00.000Z,Washington State,Pac-12,fbs,37.0,Texas Tech,Big 12,fbs,16.0,ESPN Bet,2.5,Texas Tech -2.5,-2.0,64.5,65.5,110.0,-130.0,
1486,401636859,2024,regular,2,2024-09-08T02:00:00.000Z,Washington State,Pac-12,fbs,37.0,Texas Tech,Big 12,fbs,16.0,Bovada,2.5,Texas Tech -2.5,1.0,66.0,66.0,-135.0,115.0,
1487,401636859,2024,regular,2,2024-09-08T02:00:00.000Z,Washington State,Pac-12,fbs,37.0,Texas Tech,Big 12,fbs,16.0,DraftKings,-2.5,Washington State -2.5,-1.5,65.5,65.5,114.0,-135.0,
1488,401635532,2024,regular,2,2024-09-08T00:00:00.000Z,Clemson,ACC,fbs,66.0,App State,Sun Belt,fbs,20.0,ESPN Bet,-13.5,Clemson -13.5,-17.5,53.5,53.5,-800.0,550.0,
1489,401635532,2024,regular,2,2024-09-08T00:00:00.000Z,Clemson,ACC,fbs,66.0,App State,Sun Belt,fbs,20.0,Bovada,-17.0,Clemson -17.0,-17.0,52.0,51.5,-900.0,575.0,
1490,401635532,2024,regular,2,2024-09-08T00:00:00.000Z,Clemson,ACC,fbs,66.0,App State,Sun Belt,fbs,20.0,DraftKings,-16.5,Clemson -16.5,-17.0,53.0,51.5,-900.0,600.0,
1491,401628653,2024,regular,7,2024-10-12T17:00:00.000Z,Rhode Island,CAA,fcs,31.0,Brown,Ivy,fcs,21.0,ESPN Bet,-3.5,Rhode Island -3.5,,57.5,,,,
1492,401644729,2024,regular,1,2024-08-29T23:00:00.000Z,Bowling Green,Mid-American,fbs,41.0,Fordham,Patriot,fcs,17.0,ESPN Bet,-15.5,Bowling Green -15.5,,60.5,,,,
1493,401636614,2024,regular,2,2024-09-08T02:00:00.000Z,Arizona,Big 12,fbs,22.0,Northern Arizona,Big Sky,fcs,10.0,DraftKings,-43.0,Arizona -43,-43.0,65.0,65.0,,,
1494,401636614,2024,regular,2,2024-09-08T02:00:00.000Z,Arizona,Big 12,fbs,22.0,Northern Arizona,Big Sky,fcs,10.0,ESPN Bet,-36.5,Arizona -36.5,-42.0,63.5,64.5,-7500.0,2500.0,
1495,401628339,2024,regular,2,2024-09-07T18:00:00.000Z,Georgia,SEC,fbs,48.0,Tennessee Tech,Big South-OVC,fcs,3.0,DraftKings,-54.5,Georgia -54.5,-54.5,62.5,62.5,,,
1496,401628339,2024,regular,2,2024-09-07T18:00:00.000Z,Georgia,SEC,fbs,48.0,Tennessee Tech,Big South-OVC,fcs,3.0,ESPN Bet,-54.5,Georgia -54.5,-54.5,68.5,62.5,,,
1497,401628341,2024,regular,2,2024-09-07T23:30:00.000Z,LSU,SEC,fbs,44.0,Nicholls,Southland,fcs,21.0,DraftKings,-50.5,LSU -50.5,-50.5,62.0,62.0,,,
1498,401628341,2024,regular,2,2024-09-07T23:30:00.000Z,LSU,SEC,fbs,44.0,Nicholls,Southland,fcs,21.0,ESPN Bet,-46.5,LSU -46.5,-50.5,57.5,61.5,,,
1499,401636863,2024,regular,3,2024-09-13T23:00:00.000Z,Kansas,Big 12,fbs,20.0,UNLV,Mountain West,fbs,23.0,DraftKings,-7.0,Kansas -7,-10.5,57.0,,-345.0,275.0,
1500,401636863,2024,regular,3,2024-09-13T23:00:00.000Z,Kansas,Big 12,fbs,20.0,UNLV,Mountain West,fbs,23.0,ESPN Bet,-10.5,Kansas -10.5,-7.0,57.5,56.5,-340.0,270.0,
1501,401636863,2024,regular,3,2024-09-13T23:00:00.000Z,Kansas,Big 12,fbs,20.0,UNLV,Mountain West,fbs,23.0,Bovada,-9.5,Kansas -9.5,-7.5,57.5,57.5,-280.0,230.0,
1502,401628978,2024,regular,3,2024-09-14T19:30:00.000Z,Purdue,Big Ten,fbs,7.0,Notre Dame,FBS Independents,fbs,66.0,DraftKings,11.5,Notre Dame -11.5,16.0,45.5,,220.0,-270.0,
1503,401628978,2024,regular,3,2024-09-14T19:30:00.000Z,Purdue,Big Ten,fbs,7.0,Notre Dame,FBS Independents,fbs,66.0,ESPN Bet,7.5,Notre Dame -7.5,10.5,47.5,45.5,250.0,-300.0,
1504,401628978,2024,regular,3,2024-09-14T19:30:00.000Z,Purdue,Big Ten,fbs,7.0,Notre Dame,FBS Independents,fbs,66.0,Bovada,7.0,Notre Dame -7.0,10.5,47.0,45.0,325.0,-435.0,
1505,401636866,2024,regular,3,2024-09-14T23:30:00.000Z,TCU,Big 12,fbs,34.0,UCF,Big 12,fbs,35.0,DraftKings,-1.5,TCU -1.5,-3.0,61.5,,-148.0,124.0,
1506,401636866,2024,regular,3,2024-09-14T23:30:00.000Z,TCU,Big 12,fbs,34.0,UCF,Big 12,fbs,35.0,ESPN Bet,-2.5,TCU -2.5,-2.0,59.5,62.5,-135.0,115.0,
1507,401636866,2024,regular,3,2024-09-14T23:30:00.000Z,TCU,Big 12,fbs,34.0,UCF,Big 12,fbs,35.0,Bovada,-2.5,TCU -2.5,2.0,61.5,62.5,-110.0,-110.0,
1508,401628354,2024,regular,3,2024-09-14T23:30:00.000Z,Kentucky,SEC,fbs,12.0,Georgia,SEC,fbs,13.0,DraftKings,24.0,Georgia -24,18.0,45.0,,1300.0,-2800.0,
1509,401628354,2024,regular,3,2024-09-14T23:30:00.000Z,Kentucky,SEC,fbs,12.0,Georgia,SEC,fbs,13.0,ESPN Bet,21.5,Georgia -21.5,23.5,44.5,46.5,1200.0,-2500.0,
1510,401628354,2024,regular,3,2024-09-14T23:30:00.000Z,Kentucky,SEC,fbs,12.0,Georgia,SEC,fbs,13.0,Bovada,22.0,Georgia -22.0,23.5,45.5,44.5,1000.0,-2500.0,
1511,401654538,2024,regular,2,2024-09-07T16:00:00.000Z,The Citadel,Southern,fcs,20.0,South Carolina State,MEAC,fcs,23.0,ESPN Bet,3.5,South Carolina State -3.5,,42.5,,,,
1512,401635542,2024,regular,3,2024-09-14T16:00:00.000Z,Florida State,ACC,fbs,12.0,Memphis,American Athletic,fbs,20.0,DraftKings,-7.0,Florida State -7,-5.0,52.0,,-258.0,210.0,
1513,401635542,2024,regular,3,2024-09-14T16:00:00.000Z,Florida State,ACC,fbs,12.0,Memphis,American Athletic,fbs,20.0,ESPN Bet,-6.5,Florida State -6.5,-5.5,54.5,52.5,-250.0,210.0,
1514,401635542,2024,regular,3,2024-09-14T16:00:00.000Z,Florida State,ACC,fbs,12.0,Memphis,American Athletic,fbs,20.0,Bovada,-7.0,Florida State -7.0,-7.0,54.5,52.5,-280.0,230.0,
1515,401628359,2024,regular,3,2024-09-14T16:00:00.000Z,South Carolina,SEC,fbs,33.0,LSU,SEC,fbs,36.0,DraftKings,7.0,LSU -7,9.5,50.0,,205.0,-250.0,
1516,401628359,2024,regular,3,2024-09-14T16:00:00.000Z,South Carolina,SEC,fbs,33.0,LSU,SEC,fbs,36.0,ESPN Bet,6.5,LSU -6.5,7.5,48.5,52.5,220.0,-270.0,
1517,401628359,2024,regular,3,2024-09-14T16:00:00.000Z,South Carolina,SEC,fbs,33.0,LSU,SEC,fbs,36.0,Bovada,6.5,LSU -6.5,7.0,48.5,49.5,220.0,-270.0,
1518,401729754,2024,regular,15,2024-12-07T19:00:00.000Z,Incarnate Word,Southland,fcs,13.0,Villanova,CAA,fcs,6.0,ESPN Bet,-11.5,Incarnate Word -11.5,,54.5,,,,
1519,401654662,2024,regular,1,2024-08-24T23:00:00.000Z,Southeast Missouri State,Big South-OVC,fcs,37.0,North Alabama,UAC,fcs,15.0,ESPN Bet,-7.5,Southeast Missouri State -7.5,,58.5,,,,
1520,401634152,2024,regular,1,2024-08-29T23:00:00.000Z,Gardner-Webb,Big South-OVC,fcs,20.0,Wofford,Southern,fcs,21.0,ESPN Bet,-3.5,Gardner-Webb -3.5,,49.5,,,,
1521,401654473,2024,regular,7,2024-10-12T16:00:00.000Z,Yale,Ivy,fcs,43.0,Dartmouth,Ivy,fcs,44.0,ESPN Bet,3.0,Dartmouth -3,,47.5,,,,
1522,401654642,2024,regular,2,2024-09-07T16:00:00.000Z,Marist,Pioneer,fcs,10.0,Georgetown,Patriot,fcs,31.0,ESPN Bet,17.5,Georgetown -17.5,,50.5,,,,
1523,401628463,2024,regular,2,2024-09-06T23:00:00.000Z,Indiana,Big Ten,fbs,77.0,Western Illinois,Big South-OVC,fcs,3.0,ESPN Bet,-44.5,Indiana -44.5,-42.5,52.5,52.5,,,
1524,401645353,2024,regular,9,2024-10-26T16:00:00.000Z,Memphis,American Athletic,fbs,33.0,Charlotte,American Athletic,fbs,28.0,Bovada,-17.0,Memphis -17.0,-18.0,56.5,57.0,-1200.0,700.0,
1525,401645353,2024,regular,9,2024-10-26T16:00:00.000Z,Memphis,American Athletic,fbs,33.0,Charlotte,American Athletic,fbs,28.0,ESPN Bet,-16.5,Memphis -16.5,-19.0,55.5,57.5,-900.0,550.0,
1526,401645353,2024,regular,9,2024-10-26T16:00:00.000Z,Memphis,American Athletic,fbs,33.0,Charlotte,American Athletic,fbs,28.0,DraftKings,-17.0,Memphis -17,-19.5,56.0,,-950.0,625.0,
1527,401673471,2024,regular,15,2024-12-07T19:00:00.000Z,Jackson State,SWAC,fcs,41.0,Southern,SWAC,fcs,13.0,ESPN Bet,-13.5,Jackson State -13.5,,47.5,,,,
1528,401636372,2024,regular,1,2024-08-24T23:30:00.000Z,Norfolk State,MEAC,fcs,23.0,Florida A&M,SWAC,fcs,24.0,ESPN Bet,13.5,Florida A&M -13.5,,50.5,,,,
1529,401644730,2024,regular,1,2024-08-29T23:00:00.000Z,Central Michigan,Mid-American,fbs,66.0,Central Connecticut,NEC,fcs,10.0,ESPN Bet,-33.5,Central Michigan -33.5,,54.5,,,,
1530,401654646,2024,regular,1,2024-08-31T16:00:00.000Z,Dayton,Pioneer,fcs,18.0,St. Francis (PA),NEC,fcs,10.0,ESPN Bet,6.5,St. Francis (PA) -6.5,,51.5,,,,
1531,401634163,2024,regular,7,2024-10-12T17:00:00.000Z,Illinois State,MVFC,fcs,7.0,Missouri State,MVFC,fcs,41.0,ESPN Bet,-2.5,Illinois State -2.5,,53.5,,,,
1532,401654649,2024,regular,2,2024-09-07T17:30:00.000Z,VMI,Southern,fcs,28.0,Bucknell,Patriot,fcs,35.0,ESPN Bet,1.5,Bucknell -1.5,,52.5,,,,
1533,401729752,2024,regular,15,2024-12-07T20:00:00.000Z,South Dakota,MVFC,fcs,42.0,Tarleton State,UAC,fcs,31.0,ESPN Bet,-18.5,South Dakota -18.5,,56.5,,,,
1534,401628582,2024,regular,1,2024-08-29T23:00:00.000Z,UCF,Big 12,fbs,57.0,New Hampshire,CAA,fcs,3.0,ESPN Bet,-38.5,UCF -38.5,,58.5,,,,
1535,401634169,2024,regular,1,2024-08-31T16:00:00.000Z,Purdue,Big Ten,fbs,49.0,Indiana State,MVFC,fcs,0.0,ESPN Bet,-35.5,Purdue -35.5,,52.5,,,,
1536,401673031,2024,regular,7,2024-10-12T17:00:00.000Z,Howard,MEAC,fcs,21.0,Sacred Heart,FCS Independents,fcs,14.0,ESPN Bet,-7.5,Howard -7.5,,45.5,,,,
1537,401628594,2024,regular,2,2024-09-07T17:00:00.000Z,Western Carolina,Southern,fcs,16.0,Campbell,CAA,fcs,24.0,ESPN Bet,-14.0,Western Carolina -14,,62.5,,,,
1538,401635598,2024,regular,9,2024-10-26T16:00:00.000Z,Virginia,ACC,fbs,14.0,North Carolina,ACC,fbs,41.0,Bovada,-3.5,Virginia -3.5,-5.5,58.5,59.5,-210.0,175.0,
1539,401635598,2024,regular,9,2024-10-26T16:00:00.000Z,Virginia,ACC,fbs,14.0,North Carolina,ACC,fbs,41.0,ESPN Bet,-3.5,Virginia -3.5,-5.0,57.5,60.5,-165.0,140.0,
1540,401635598,2024,regular,9,2024-10-26T16:00:00.000Z,Virginia,ACC,fbs,14.0,North Carolina,ACC,fbs,41.0,DraftKings,-3.5,Virginia -3.5,-5.0,58.5,,-175.0,145.0,
1541,401729745,2024,regular,15,2024-12-07T20:00:00.000Z,North Dakota State,MVFC,fcs,51.0,Abilene Christian,UAC,fcs,31.0,ESPN Bet,-21.5,North Dakota State -21.5,,58.5,,,,
1542,401628320,2024,regular,1,2024-08-29T23:30:00.000Z,Arkansas,SEC,fbs,70.0,Arkansas-Pine Bluff,SWAC,fcs,0.0,ESPN Bet,-50.5,Arkansas -50.5,,60.5,,,,
1543,401632062,2024,regular,1,2024-08-31T16:00:00.000Z,Louisville,ACC,fbs,62.0,Austin Peay,UAC,fcs,0.0,ESPN Bet,-38.5,Louisville -38.5,,54.5,,,,
1544,401634174,2024,regular,7,2024-10-12T17:00:00.000Z,Indiana State,MVFC,fcs,31.0,Murray State,MVFC,fcs,27.0,ESPN Bet,-6.5,Indiana State -6.5,,46.5,,,,
1545,401628598,2024,regular,2,2024-09-07T18:00:00.000Z,Holy Cross,Patriot,fcs,20.0,New Hampshire,CAA,fcs,21.0,ESPN Bet,-3.0,Holy Cross -3,,54.5,,,,
1546,401634772,2024,regular,13,2024-11-22T00:30:00.000Z,Georgia Tech,ACC,fbs,30.0,NC State,ACC,fbs,29.0,DraftKings,-7.5,Georgia Tech -7.5,-9.5,51.5,,-298.0,240.0,
1547,401634772,2024,regular,13,2024-11-22T00:30:00.000Z,Georgia Tech,ACC,fbs,30.0,NC State,ACC,fbs,29.0,Bovada,-8.5,Georgia Tech -8.5,-9.0,51.0,52.5,-350.0,275.0,
1548,401634772,2024,regular,13,2024-11-22T00:30:00.000Z,Georgia Tech,ACC,fbs,30.0,NC State,ACC,fbs,29.0,ESPN Bet,-7.5,Georgia Tech -7.5,-9.0,50.5,52.5,-300.0,250.0,
1549,401729743,2024,regular,15,2024-12-07T20:00:00.000Z,Montana State,Big Sky,fcs,49.0,UT Martin,Big South-OVC,fcs,17.0,ESPN Bet,-19.0,Montana State -19,,54.5,,,,
1550,401634299,2024,regular,1,2024-08-29T23:00:00.000Z,NC State,ACC,fbs,38.0,Western Carolina,Southern,fcs,21.0,ESPN Bet,-32.5,NC State -32.5,,60.5,,,,
1551,401632071,2024,regular,2,2024-09-07T19:00:00.000Z,UNLV,Mountain West,fbs,72.0,Utah Tech,UAC,fcs,14.0,ESPN Bet,-41.5,UNLV -41.5,,55.5,54.5,,,
1552,401628474,2024,regular,2,2024-09-07T19:30:00.000Z,Wisconsin,Big Ten,fbs,27.0,South Dakota,MVFC,fcs,13.0,ESPN Bet,-17.5,Wisconsin -17.5,-19.5,44.5,47.5,-1600.0,900.0,
1553,401628466,2024,regular,2,2024-09-07T16:00:00.000Z,Minnesota,Big Ten,fbs,48.0,Rhode Island,CAA,fcs,0.0,ESPN Bet,-27.5,Minnesota -27.5,-24.5,47.5,47.5,-5000.0,2000.0,
1554,401644732,2024,regular,2,2024-09-07T18:30:00.000Z,Kent State,Mid-American,fbs,17.0,St. Francis (PA),NEC,fcs,23.0,ESPN Bet,-17.5,Kent State -17.5,-17.0,49.5,52.5,-1000.0,700.0,
1555,401636999,2024,regular,2,2024-09-07T16:00:00.000Z,UConn,FBS Independents,fbs,63.0,Merrimack,FCS Independents,fcs,17.0,ESPN Bet,-14.5,UConn -14.5,-15.5,44.5,45.5,-800.0,550.0,
1556,401654638,2024,regular,7,2024-10-12T17:00:00.000Z,Holy Cross,Patriot,fcs,19.0,Fordham,Patriot,fcs,16.0,ESPN Bet,-16.5,Holy Cross -16.5,,56.5,,,,
1557,401628555,2024,regular,13,2024-11-23T17:00:00.000Z,Ohio State,Big Ten,fbs,38.0,Indiana,Big Ten,fbs,15.0,DraftKings,-10.5,Ohio State -10.5,-11.5,52.5,,-410.0,320.0,
1558,401628555,2024,regular,13,2024-11-23T17:00:00.000Z,Ohio State,Big Ten,fbs,38.0,Indiana,Big Ten,fbs,15.0,Bovada,-10.5,Ohio State -10.5,-11.0,52.5,52.5,-510.0,370.0,
1559,401628555,2024,regular,13,2024-11-23T17:00:00.000Z,Ohio State,Big Ten,fbs,38.0,Indiana,Big Ten,fbs,15.0,ESPN Bet,-10.5,Ohio State -10.5,-12.5,51.5,52.5,-425.0,320.0,
1560,401628559,2024,regular,13,2024-11-23T20:30:00.000Z,Minnesota,Big Ten,fbs,25.0,Penn State,Big Ten,fbs,26.0,DraftKings,11.0,Penn State -11,10.0,45.0,,330.0,-425.0,
1561,401628559,2024,regular,13,2024-11-23T20:30:00.000Z,Minnesota,Big Ten,fbs,25.0,Penn State,Big Ten,fbs,26.0,Bovada,11.0,Penn State -11.0,11.0,45.0,45.0,340.0,-460.0,
1562,401628559,2024,regular,13,2024-11-23T20:30:00.000Z,Minnesota,Big Ten,fbs,25.0,Penn State,Big Ten,fbs,26.0,ESPN Bet,11.5,Penn State -11.5,12.5,45.5,45.5,340.0,-450.0,
1563,401729753,2024,regular,15,2024-12-07T21:00:00.000Z,UC Davis,Big Sky,fcs,42.0,Illinois State,MVFC,fcs,10.0,ESPN Bet,-10.5,UC Davis -10.5,,55.5,,,,
1564,401628983,2024,regular,9,2024-10-26T16:00:00.000Z,Navy,American Athletic,fbs,14.0,Notre Dame,FBS Independents,fbs,51.0,Bovada,14.0,Notre Dame -14.0,12.5,50.5,51.5,355.0,-490.0,
1565,401628983,2024,regular,9,2024-10-26T16:00:00.000Z,Navy,American Athletic,fbs,14.0,Notre Dame,FBS Independents,fbs,51.0,ESPN Bet,14.5,Notre Dame -14.5,12.5,50.5,52.5,425.0,-650.0,
1566,401628983,2024,regular,9,2024-10-26T16:00:00.000Z,Navy,American Athletic,fbs,14.0,Notre Dame,FBS Independents,fbs,51.0,DraftKings,11.5,Notre Dame -11.5,17.0,52.0,,370.0,-485.0,
1567,401643710,2024,regular,2,2024-09-07T19:30:00.000Z,Wyoming,Mountain West,fbs,13.0,Idaho,Big Sky,fcs,17.0,ESPN Bet,-6.5,Wyoming -6.5,-7.5,39.5,41.5,-300.0,250.0,
1568,401645325,2024,regular,2,2024-09-07T23:30:00.000Z,North Texas,American Athletic,fbs,35.0,Stephen F. Austin,Southland,fcs,20.0,ESPN Bet,-21.5,North Texas -21.5,-23.5,72.5,67.5,-1600.0,900.0,
1569,401632072,2024,regular,2,2024-09-08T01:00:00.000Z,UTEP,Conference USA,fbs,24.0,Southern Utah,UAC,fcs,27.0,ESPN Bet,-6.5,UTEP -6.5,-6.5,54.5,51.5,-230.0,195.0,
1570,401634245,2024,regular,2,2024-09-07T18:00:00.000Z,Youngstown State,MVFC,fcs,59.0,Valparaiso,Pioneer,fcs,25.0,ESPN Bet,-35.5,Youngstown State -35.5,,50.5,,,,
1571,401644728,2024,regular,1,2024-08-29T23:30:00.000Z,Toledo,Mid-American,fbs,49.0,Duquesne,NEC,fcs,10.0,ESPN Bet,-27.5,Toledo -27.5,,53.5,,,,
1572,401632463,2024,regular,7,2024-10-12T18:00:00.000Z,Furman,Southern,fcs,10.0,Chattanooga,Southern,fcs,41.0,ESPN Bet,6.5,Chattanooga -6.5,,47.5,,,,
1573,401634144,2024,regular,2,2024-09-07T19:00:00.000Z,Bethune-Cookman,SWAC,fcs,2.0,Mercer,Southern,fcs,31.0,ESPN Bet,21.5,Mercer -21.5,,48.5,,,,
1574,401635536,2024,regular,2,2024-09-07T22:00:00.000Z,Miami,ACC,fbs,56.0,Florida A&M,SWAC,fcs,9.0,ESPN Bet,-46.5,Miami -46.5,-44.5,55.5,53.5,,,
1575,401643777,2024,regular,2,2024-09-07T22:00:00.000Z,James Madison,Sun Belt,fbs,13.0,Gardner-Webb,Big South-OVC,fcs,6.0,ESPN Bet,-35.5,James Madison -35.5,-33.0,50.5,54.5,,,
1576,401636930,2024,regular,13,2024-11-23T20:30:00.000Z,Arizona State,Big 12,fbs,28.0,BYU,Big 12,fbs,23.0,DraftKings,-3.5,Arizona State -3.5,-1.0,49.0,,-170.0,142.0,
1577,401636930,2024,regular,13,2024-11-23T20:30:00.000Z,Arizona State,Big 12,fbs,28.0,BYU,Big 12,fbs,23.0,Bovada,-3.5,Arizona State -3.5,-3.5,48.5,48.0,-170.0,145.0,
1578,401636930,2024,regular,13,2024-11-23T20:30:00.000Z,Arizona State,Big 12,fbs,28.0,BYU,Big 12,fbs,23.0,ESPN Bet,-3.5,Arizona State -3.5,-3.5,48.5,48.5,-170.0,145.0,
1579,401677079,2024,postseason,1,2024-12-18T22:30:00.000Z,James Madison,Sun Belt,fbs,27.0,Western Kentucky,Conference USA,fbs,17.0,DraftKings,-7.5,James Madison -7.5,,50.5,,-285.0,230.0,
1580,401677079,2024,postseason,1,2024-12-18T22:30:00.000Z,James Madison,Sun Belt,fbs,27.0,Western Kentucky,Conference USA,fbs,17.0,ESPN Bet,-7.5,James Madison -7.5,-7.0,50.5,53.5,-300.0,250.0,
1581,401677079,2024,postseason,1,2024-12-18T22:30:00.000Z,James Madison,Sun Belt,fbs,27.0,Western Kentucky,Conference USA,fbs,17.0,Bovada,-7.0,James Madison -7.0,-8.0,50.5,52.5,-310.0,255.0,
1582,401636606,2024,regular,1,2024-08-30T00:00:00.000Z,Kansas,Big 12,fbs,48.0,Lindenwood,Big South-OVC,fcs,3.0,ESPN Bet,-48.5,Kansas -48.5,,62.5,,,,
1583,401645322,2024,regular,1,2024-08-31T16:00:00.000Z,Navy,American Athletic,fbs,49.0,Bucknell,Patriot,fcs,21.0,ESPN Bet,-31.5,Navy -31.5,,48.5,,,,
1584,401634154,2024,regular,7,2024-10-12T17:30:00.000Z,Wofford,Southern,fcs,31.0,VMI,Southern,fcs,16.0,ESPN Bet,-17.5,Wofford -17.5,,43.5,,,,
1585,401628348,2024,regular,2,2024-09-07T16:45:00.000Z,Texas A&M,SEC,fbs,52.0,McNeese,Southland,fcs,10.0,ESPN Bet,-48.5,Texas A&M -48.5,-48.0,56.5,55.5,,,
1586,401677082,2024,postseason,1,2024-12-20T00:00:00.000Z,Sam Houston,Conference USA,fbs,31.0,Georgia Southern,Sun Belt,fbs,26.0,DraftKings,3.5,Georgia Southern -3.5,,48.0,,140.0,-166.0,
1587,401677082,2024,postseason,1,2024-12-20T00:00:00.000Z,Sam Houston,Conference USA,fbs,31.0,Georgia Southern,Sun Belt,fbs,26.0,ESPN Bet,3.5,Georgia Southern -3.5,5.5,48.5,46.5,145.0,-170.0,
1588,401677082,2024,postseason,1,2024-12-20T00:00:00.000Z,Sam Houston,Conference USA,fbs,31.0,Georgia Southern,Sun Belt,fbs,26.0,Bovada,4.5,Georgia Southern -4.5,6.0,48.5,47.0,185.0,-225.0,
1589,401628593,2024,regular,2,2024-09-07T22:00:00.000Z,West Virginia,Big 12,fbs,49.0,UAlbany,CAA,fcs,14.0,ESPN Bet,-38.5,West Virginia -38.5,-33.5,53.5,52.5,,,
1590,401645326,2024,regular,2,2024-09-07T23:00:00.000Z,Rice,American Athletic,fbs,69.0,Texas Southern,SWAC,fcs,7.0,ESPN Bet,-30.0,Rice -30,-29.5,52.5,54.5,-5000.0,2000.0,
1591,401628599,2024,regular,2,2024-09-07T19:30:00.000Z,Richmond,CAA,fcs,19.0,Wofford,Southern,fcs,26.0,ESPN Bet,-17.5,Richmond -17.5,,48.5,,,,
1592,401628603,2024,regular,2,2024-09-07T23:00:00.000Z,Coastal Carolina,Sun Belt,fbs,40.0,William & Mary,CAA,fcs,21.0,ESPN Bet,-17.5,Coastal Carolina -17.5,-14.5,,55.5,-800.0,550.0,
1593,401640996,2024,regular,13,2024-11-23T18:00:00.000Z,Liberty,Conference USA,fbs,38.0,Western Kentucky,Conference USA,fbs,21.0,DraftKings,-1.0,Liberty -1,1.0,56.5,,-112.0,-108.0,
1594,401640996,2024,regular,13,2024-11-23T18:00:00.000Z,Liberty,Conference USA,fbs,38.0,Western Kentucky,Conference USA,fbs,21.0,Bovada,-1.0,Liberty -1.0,-1.0,55.5,57.5,-120.0,100.0,
