player_id,player_name,team,conference,week,comp,att,yds,td,int,qbr,completion_pct
5079719,Taylor Tatum,Oklahoma,SEC,3,1,1,-2,0,0,2.8,1.0
4870607,Jackson Arnold,Oklahoma,SEC,3,18,29,169,1,1,77.9,0.6206896551724138
4432774,Ty Thompson,Tulane,American Athletic,3,1,1,7,1,0,100.0,1.0
5121169,Darian Mensah,Tulane,American Athletic,3,14,32,166,1,1,24.9,0.4375
4773919,Thomas Castellanos,Boston College,ACC,3,16,28,249,3,2,77.3,0.5714285714285714
4429435,Brady Cook,Missouri,SEC,3,21,30,264,1,0,89.3,0.7
4697512,Robby Ashford,South Carolina,SEC,3,2,4,42,0,0,3.9,0.5
4875127,Lanorris Sellers,South Carolina,SEC,3,9,16,113,0,1,66.1,0.5625
4567747,Garrett Nussmeier,LSU,SEC,3,24,40,285,2,1,76.1,0.6
4431325,Taylen Green,Arkansas,SEC,3,11,26,161,0,1,50.8,0.4230769230769231
4426417,Jacob Zeno,UAB,American Athletic,3,23,32,235,3,1,73.9,0.71875
4870799,Nico Iamaleava,Tennessee,SEC,3,10,16,173,1,0,85.2,0.625
4697122,Gaston Moore,Tennessee,SEC,3,4,4,94,2,0,100.0,1.0
5079531,Jake Merklinger,Tennessee,SEC,3,2,5,17,0,0,9.6,0.4
4685693,Devin Kargman,Kent State,Mid-American,3,9,15,58,0,0,50.6,0.6
5092662,JD Sherrod,Kent State,Mid-American,3,0,1,0,0,0,90.2,0.0
-5275, Team,Auburn,SEC,3,0,1,0,0,0,,0.0
5089314,Hank Brown,Auburn,SEC,3,17,25,235,4,0,76.5,0.68
4430841,Carson Beck,Georgia,SEC,3,15,24,160,0,0,69.8,0.625
4432782,Brock Vandagriff,Kentucky,SEC,3,14,27,114,0,0,54.3,0.5185185185185185
-6315, Team,Kentucky,SEC,3,0,1,0,0,0,,0.0
4565315,Blake Shapen,Mississippi State,SEC,3,28,39,319,2,1,19.7,0.717948717948718
4429801,Tucker Gleason,Toledo,Mid-American,3,23,28,285,3,0,94.8,0.8214285714285714
4702829,Braedyn Locke,Wisconsin,Big Ten,3,13,26,125,1,0,52.2,0.5
4685186,Tyler Van Dyke,Wisconsin,Big Ten,3,5,5,16,0,0,93.0,1.0
4432734,Jalen Milroe,Alabama,SEC,3,12,17,196,3,0,89.9,0.7058823529411765
4685522,Ty Simpson,Alabama,SEC,3,4,5,30,0,0,74.6,0.8
4870971,Marcel Reed,Texas A&M,SEC,3,11,17,178,2,0,87.2,0.6470588235294118
4426335,Graham Mertz,Florida,SEC,3,12,15,195,1,1,45.3,0.8
5079555,D.J. Lagway,Florida,SEC,3,6,13,54,1,2,15.2,0.46153846153846156
