,player_id,player_name,team,conference,opponent,comp,att,yds,avg,td,int,qbr,week,completion_pct,yards_per_attempt,td_rate,int_rate
361,4571563,Sean Atkins,South Florida,American Athletic,Miami,1,1,12,12.0,1,0,100.0,4,1.0,12.0,1.0,0.0
362,4688380,Cameron Ward,Miami,ACC,South Florida,24,34,404,11.9,3,1,94.1,4,0.7058823529411765,11.882352941176473,0.088235294117647,0.0294117647058823
363,4432722,Athan Kaliakmanis,Rutgers,Big Ten,Virginia Tech,16,25,269,10.8,0,0,77.6,4,0.64,10.76,0.0,0.0
364,4678010,Kyron Drones,Virginia Tech,ACC,Rutgers,13,27,137,5.1,0,1,32.3,4,0.4814814814814814,5.074074074074074,0.0,0.037037037037037
365,4838679,Ashton Daniels,Stanford,ACC,Syracuse,23,38,178,4.7,1,2,37.8,4,0.6052631578947368,4.684210526315789,0.0263157894736842,0.0526315789473684
366,4433971,Kyle McCord,Syracuse,ACC,Stanford,27,42,339,8.1,2,2,49.3,4,0.6428571428571429,8.071428571428571,0.0476190476190476,0.0476190476190476
367,4832918,Ethan Vasko,Coastal Carolina,Sun Belt,Virginia,10,21,222,10.6,1,1,45.1,4,0.4761904761904761,10.571428571428571,0.0476190476190476,0.0476190476190476
368,4690158,Noah Kim,Coastal Carolina,Sun Belt,Virginia,6,12,80,6.7,1,0,71.2,4,0.5,6.666666666666667,0.0833333333333333,0.0
369,-7809, Team,Virginia,ACC,Coastal Carolina,0,1,0,0.0,0,0,,4,0.0,0.0,0.0,0.0
370,5044387,Anthony Colandrea,Virginia,ACC,Coastal Carolina,13,20,131,6.6,2,0,54.3,4,0.65,6.55,0.1,0.0
371,4775264,Tony Muskett,Virginia,ACC,Coastal Carolina,2,2,10,5.0,0,0,100.0,4,1.0,5.0,0.0,0.0
372,4431375,Ken Seals,TCU,Big 12,SMU,3,3,19,6.3,1,0,99.9,4,1.0,6.333333333333333,0.3333333333333333,0.0
373,4685401,Josh Hoover,TCU,Big 12,SMU,28,43,396,9.2,3,2,86.0,4,0.6511627906976745,9.209302325581396,0.0697674418604651,0.0465116279069767
374,5084084,Kevin Jennings,SMU,ACC,TCU,14,19,137,7.2,2,0,78.5,4,0.7368421052631579,7.2105263157894735,0.1052631578947368,0.0
375,4428993,Haynes King,Georgia Tech,ACC,Louisville,21,32,312,9.8,0,0,86.0,4,0.65625,9.75,0.0,0.0
376,4360689,Tyler Shough,Louisville,ACC,Georgia Tech,13,19,269,14.2,2,0,80.2,4,0.6842105263157895,14.157894736842104,0.1052631578947368,0.0
377,4429020,D.J. Uiagalelei,Florida State,ACC,California,16,27,177,6.6,1,1,48.0,4,0.5925925925925926,6.555555555555555,0.037037037037037,0.037037037037037
378,4837248,Fernando Mendoza,California,ACC,Florida State,22,36,303,8.4,0,1,61.1,4,0.6111111111111112,8.416666666666666,0.0,0.0277777777777777
379,-5490, Team,California,ACC,Florida State,0,1,0,0.0,0,0,,4,0.0,0.0,0.0,0.0
380,4682518,Nick Vattiato,Middle Tennessee,Conference USA,Duke,21,33,127,3.8,1,1,30.0,4,0.6363636363636364,3.8484848484848486,0.0303030303030303,0.0303030303030303
381,5194626,Roman Gagliano,Middle Tennessee,Conference USA,Duke,0,2,0,0.0,0,0,8.5,4,0.0,0.0,0.0,0.0
382,4685497,Maalik Murphy,Duke,ACC,Middle Tennessee,14,21,216,10.3,3,1,43.1,4,0.6666666666666666,10.285714285714286,0.1428571428571428,0.0476190476190476
383,4773919,Thomas Castellanos,Boston College,ACC,Michigan State,10,16,140,8.8,1,0,17.5,4,0.625,8.75,0.0625,0.0
384,5075805,Aidan Chiles,Michigan State,Big Ten,Boston College,17,35,241,6.9,0,3,53.0,4,0.4857142857142857,6.885714285714286,0.0,0.0857142857142857
385,4870819,Eli Holstein,Pittsburgh,ACC,Youngstown State,16,24,247,10.3,3,0,83.9,4,0.6666666666666666,10.291666666666666,0.125,0.0
386,4683182,Nate Yarnell,Pittsburgh,ACC,Youngstown State,8,11,102,9.3,1,0,65.6,4,0.7272727272727273,9.272727272727272,0.0909090909090909,0.0
387,4870971,Marcel Reed,Texas A&M,SEC,Arkansas,11,22,163,7.4,2,0,59.4,5,0.5,7.409090909090909,0.0909090909090909,0.0
388,4431325,Taylen Green,Arkansas,SEC,Texas A&M,23,41,279,6.8,1,1,59.0,5,0.5609756097560976,6.804878048780488,0.024390243902439,0.024390243902439
389,4920227,Giovanni Lopez,South Alabama,Sun Belt,LSU,16,22,171,7.8,1,0,60.1,5,0.7272727272727273,7.772727272727272,0.0454545454545454,0.0
390,4869553,Bishop Davenport,South Alabama,Sun Belt,LSU,4,8,50,6.3,0,0,18.6,5,0.5,6.25,0.0,0.0
391,4567747,Garrett Nussmeier,LSU,SEC,South Alabama,26,39,409,10.5,2,2,87.9,5,0.6666666666666666,10.487179487179487,0.0512820512820512,0.0512820512820512
392,4870645,Rickie Collins,LSU,SEC,South Alabama,3,3,21,7.0,0,0,98.3,5,1.0,7.0,0.0,0.0
393,5079620,Michael Van Buren Jr.,Mississippi State,SEC,Texas,12,23,144,6.3,0,0,47.5,5,0.5217391304347826,6.260869565217392,0.0,0.0
394,4870906,Arch Manning,Texas,SEC,Mississippi State,26,31,324,10.5,2,0,79.5,5,0.8387096774193549,10.451612903225806,0.064516129032258,0.0
395,4432734,Jalen Milroe,Alabama,SEC,Georgia,27,33,374,11.3,2,1,98.5,5,0.8181818181818182,11.333333333333334,0.0606060606060606,0.0303030303030303
396,4430841,Carson Beck,Georgia,SEC,Alabama,27,50,439,8.8,3,3,70.1,5,0.54,8.78,0.06,0.06
397,5079465,Michael Hawkins Jr.,Oklahoma,SEC,Auburn,10,15,161,10.7,0,0,67.5,5,0.6666666666666666,10.733333333333333,0.0,0.0
398,4430590,Payton Thorne,Auburn,SEC,Oklahoma,21,32,338,10.6,3,1,65.5,5,0.65625,10.5625,0.09375,0.03125
399,4689114,Jaxson Dart,Ole Miss,SEC,Kentucky,18,27,261,9.7,1,0,79.5,5,0.6666666666666666,9.666666666666666,0.037037037037037,0.0
400,4432782,Brock Vandagriff,Kentucky,SEC,Ole Miss,18,28,243,8.7,1,0,75.3,5,0.6428571428571429,8.678571428571429,0.0357142857142857,0.0
401,4433971,Kyle McCord,Syracuse,ACC,Holy Cross,28,50,385,7.7,4,2,50.7,5,0.56,7.7,0.08,0.04
402,4570048,Michael Johnson Jr.,Syracuse,ACC,Holy Cross,2,3,31,10.3,0,0,2.2,5,0.6666666666666666,10.333333333333334,0.0,0.0
403,4838679,Ashton Daniels,Stanford,ACC,Clemson,9,19,71,3.7,1,3,33.4,5,0.4736842105263157,3.736842105263158,0.0526315789473684,0.1578947368421052
404,4684502,Justin Lamson,Stanford,ACC,Clemson,4,8,54,6.8,1,0,10.9,5,0.5,6.75,0.125,0.0
405,4685413,Cade Klubnik,Clemson,ACC,Stanford,15,31,255,8.2,4,1,80.2,5,0.4838709677419355,8.225806451612904,0.1290322580645161,0.032258064516129
406,4688380,Cameron Ward,Miami,ACC,Virginia Tech,24,38,343,9.0,4,2,89.4,5,0.631578947368421,9.026315789473683,0.1052631578947368,0.0526315789473684
407,4697496,Peter Moore,Virginia Tech,ACC,Miami,1,1,-1,-1.0,0,0,24.7,5,1.0,-1.0,0.0,0.0
408,4678010,Kyron Drones,Virginia Tech,ACC,Miami,19,33,189,5.7,2,1,83.4,5,0.5757575757575758,5.727272727272728,0.0606060606060606,0.0303030303030303
409,4360689,Tyler Shough,Louisville,ACC,Notre Dame,24,41,264,6.4,3,1,72.2,5,0.5853658536585366,6.439024390243903,0.073170731707317,0.024390243902439
410,4567707,Grayson James,Boston College,ACC,Western Kentucky,19,32,168,5.3,1,1,53.0,5,0.59375,5.25,0.03125,0.03125
411,4869991,Caden Veltkamp,Western Kentucky,Conference USA,Boston College,25,39,232,5.9,2,2,59.1,5,0.6410256410256411,5.948717948717949,0.0512820512820512,0.0512820512820512
412,4429020,D.J. Uiagalelei,Florida State,ACC,SMU,12,30,222,7.4,2,3,13.2,5,0.4,7.4,0.0666666666666666,0.1
413,4920158,Brock Glenn,Florida State,ACC,SMU,0,4,0,0.0,0,0,2.4,5,0.0,0.0,0.0,0.0
414,5084084,Kevin Jennings,SMU,ACC,Florida State,16,23,254,11.0,3,0,90.3,5,0.6956521739130435,11.043478260869565,0.1304347826086956,0.0
415,4685497,Maalik Murphy,Duke,ACC,North Carolina,15,34,209,6.1,1,0,20.7,5,0.4411764705882353,6.147058823529412,0.0294117647058823,0.0
416,4429463,Jacolby Criswell,North Carolina,ACC,Duke,21,39,251,6.4,2,1,55.8,5,0.5384615384615384,6.435897435897436,0.0512820512820512,0.0256410256410256
417,4426499,Hank Bachmeier,Wake Forest,ACC,Louisiana,29,35,254,7.3,1,1,67.6,5,0.8285714285714286,7.257142857142857,0.0285714285714285,0.0285714285714285
418,4373895,Ben Wooldridge,Louisiana,Sun Belt,Wake Forest,20,29,257,8.9,3,0,87.5,5,0.6896551724137931,8.862068965517242,0.1034482758620689,0.0
419,5079301,CJ Bailey,NC State,ACC,Northern Illinois,13,20,108,5.4,1,0,26.3,5,0.65,5.4,0.05,0.0
420,4618083,Ethan Hampton,Northern Illinois,Mid-American,NC State,14,29,159,5.5,1,2,19.8,5,0.4827586206896552,5.482758620689655,0.0344827586206896,0.0689655172413793
421,4567149,KJ Jefferson,UCF,Big 12,Florida,12,22,165,7.5,0,1,16.8,6,0.5454545454545454,7.5,0.0,0.0454545454545454
422,4426335,Graham Mertz,Florida,SEC,UCF,19,23,179,7.8,1,0,81.5,6,0.8260869565217391,7.782608695652174,0.0434782608695652,0.0
423,5079555,D.J. Lagway,Florida,SEC,UCF,4,4,50,12.5,0,0,75.1,6,1.0,12.5,0.0,0.0
424,-5989, Team,Florida,SEC,UCF,0,1,0,0.0,0,0,,6,0.0,0.0,0.0,0.0
425,4431325,Taylen Green,Arkansas,SEC,Tennessee,19,27,266,9.9,0,0,79.7,6,0.7037037037037037,9.851851851851851,0.0,0.0
426,4870999,Malachi Singleton,Arkansas,SEC,Tennessee,2,3,31,10.3,0,0,3.7,6,0.6666666666666666,10.333333333333334,0.0,0.0
427,4870799,Nico Iamaleava,Tennessee,SEC,Arkansas,17,29,158,5.4,0,0,39.5,6,0.5862068965517241,5.448275862068965,0.0,0.0
428,4685574,Conner Weigman,Texas A&M,SEC,Missouri,18,22,276,12.5,0,0,93.7,6,0.8181818181818182,12.545454545454543,0.0,0.0
429,4429435,Brady Cook,Missouri,SEC,Texas A&M,13,31,186,6.0,1,0,25.6,6,0.4193548387096774,6.0,0.032258064516129,0.0
430,4430841,Carson Beck,Georgia,SEC,Auburn,23,29,240,8.3,2,0,89.2,6,0.7931034482758621,8.275862068965518,0.0689655172413793,0.0
431,4430590,Payton Thorne,Auburn,SEC,Georgia,16,27,200,7.4,0,0,68.1,6,0.5925925925925926,7.407407407407407,0.0,0.0
432,-7352, Team,South Carolina,SEC,Ole Miss,0,1,0,0.0,0,0,,6,0.0,0.0,0.0,0.0
433,4875127,Lanorris Sellers,South Carolina,SEC,Ole Miss,20,32,162,5.1,0,1,54.0,6,0.625,5.0625,0.0,0.03125
434,4689114,Jaxson Dart,Ole Miss,SEC,South Carolina,14,27,285,10.6,0,0,90.5,6,0.5185185185185185,10.555555555555555,0.0,0.0
435,4868300,Nate Johnson,Vanderbilt,SEC,Alabama,0,1,0,0.0,0,0,7.3,6,0.0,0.0,0.0,0.0
436,5084180,Diego Pavia,Vanderbilt,SEC,Alabama,16,20,252,12.6,2,0,95.9,6,0.8,12.6,0.1,0.0
437,4432734,Jalen Milroe,Alabama,SEC,Vanderbilt,18,24,310,12.9,1,1,77.9,6,0.75,12.916666666666666,0.0416666666666666,0.0416666666666666
438,4433971,Kyle McCord,Syracuse,ACC,UNLV,40,63,355,5.6,3,1,84.3,6,0.6349206349206349,5.634920634920635,0.0476190476190476,0.0158730158730158
439,4682648,Malachi Fields,Virginia,ACC,Boston College,1,1,29,29.0,0,0,99.8,6,1.0,29.0,0.0,0.0
440,5044387,Anthony Colandrea,Virginia,ACC,Boston College,15,26,179,6.9,1,0,52.7,6,0.5769230769230769,6.884615384615385,0.0384615384615384,0.0
441,4775264,Tony Muskett,Virginia,ACC,Boston College,1,1,10,10.0,0,0,90.8,6,1.0,10.0,0.0,0.0
442,4773919,Thomas Castellanos,Boston College,ACC,Virginia,22,30,254,8.5,2,2,31.8,6,0.7333333333333333,8.466666666666667,0.0666666666666666,0.0666666666666666
443,4920158,Brock Glenn,Florida State,ACC,Clemson,23,41,228,5.6,2,1,78.7,6,0.5609756097560976,5.560975609756097,0.048780487804878,0.024390243902439
444,4685413,Cade Klubnik,Clemson,ACC,Florida State,19,33,235,7.1,2,0,89.4,6,0.5757575757575758,7.121212121212121,0.0606060606060606,0.0
445,-5650, Team,Clemson,ACC,Florida State,0,1,0,0.0,0,0,,6,0.0,0.0,0.0,0.0
446,4837248,Fernando Mendoza,California,ACC,Miami,11,22,285,13.0,2,1,81.9,6,0.5,12.954545454545457,0.0909090909090909,0.0454545454545454
447,4570554,Chandler Rogers,California,ACC,Miami,1,2,12,6.0,0,0,91.6,6,0.5,6.0,0.0,0.0
448,4688380,Cameron Ward,Miami,ACC,California,35,53,437,8.2,2,1,81.7,6,0.660377358490566,8.245283018867925,0.0377358490566037,0.0188679245283018
449,4678010,Kyron Drones,Virginia Tech,ACC,Stanford,14,19,201,10.6,2,0,87.8,6,0.7368421052631579,10.578947368421051,0.1052631578947368,0.0
450,5143191,Micah Ford,Stanford,ACC,Virginia Tech,1,1,19,19.0,1,0,100.0,6,1.0,19.0,1.0,0.0
451,4684502,Justin Lamson,Stanford,ACC,Virginia Tech,13,24,103,4.3,0,1,20.2,6,0.5416666666666666,4.291666666666667,0.0,0.0416666666666666
452,4428993,Haynes King,Georgia Tech,ACC,Duke,23,31,167,5.4,2,0,77.2,6,0.7419354838709677,5.387096774193548,0.064516129032258,0.0
453,4685497,Maalik Murphy,Duke,ACC,Georgia Tech,18,31,205,6.6,2,1,61.8,6,0.5806451612903226,6.612903225806452,0.064516129032258,0.032258064516129
454,4360689,Tyler Shough,Louisville,ACC,SMU,22,35,329,9.4,2,1,77.8,6,0.6285714285714286,9.4,0.0571428571428571,0.0285714285714285
455,4432767,Preston Stone,SMU,ACC,Louisville,1,1,10,10.0,1,0,100.0,6,1.0,10.0,1.0,0.0
456,5084084,Kevin Jennings,SMU,ACC,Louisville,21,27,281,10.4,0,0,95.8,6,0.7777777777777778,10.407407407407408,0.0,0.0
457,4429463,Jacolby Criswell,North Carolina,ACC,Pittsburgh,24,45,269,6.0,1,0,56.9,6,0.5333333333333333,5.977777777777778,0.0222222222222222,0.0
458,4870819,Eli Holstein,Pittsburgh,ACC,North Carolina,25,42,381,9.1,3,1,68.6,6,0.5952380952380952,9.071428571428571,0.0714285714285714,0.0238095238095238
459,4427936,Grayson McCall,NC State,ACC,Wake Forest,3,5,42,8.4,0,0,1.2,6,0.6,8.4,0.0,0.0
460,5079301,CJ Bailey,NC State,ACC,Wake Forest,28,42,272,6.5,2,1,51.5,6,0.6666666666666666,6.476190476190476,0.0476190476190476,0.0238095238095238
461,4426499,Hank Bachmeier,Wake Forest,ACC,NC State,16,32,154,4.8,2,1,43.6,6,0.5,4.8125,0.0625,0.03125
462,4429088,Drew Pyne,Missouri,SEC,Massachusetts,3,5,11,2.2,0,0,3.6,7,0.6,2.2,0.0,0.0
463,4429435,Brady Cook,Missouri,SEC,Massachusetts,14,19,219,11.5,2,0,91.9,7,0.7368421052631579,11.526315789473683,0.1052631578947368,0.0
464,4426335,Graham Mertz,Florida,SEC,Tennessee,11,15,125,8.3,1,0,66.9,7,0.7333333333333333,8.333333333333334,0.0666666666666666,0.0
465,5079555,D.J. Lagway,Florida,SEC,Tennessee,9,17,98,5.8,1,1,41.6,7,0.5294117647058824,5.764705882352941,0.0588235294117647,0.0588235294117647
466,4870799,Nico Iamaleava,Tennessee,SEC,Florida,16,26,169,6.5,0,1,17.5,7,0.6153846153846154,6.5,0.0,0.0384615384615384
467,4567747,Garrett Nussmeier,LSU,SEC,Ole Miss,22,51,337,6.6,3,2,73.0,7,0.4313725490196078,6.607843137254902,0.0588235294117647,0.0392156862745098
468,4689114,Jaxson Dart,Ole Miss,SEC,LSU,24,42,284,6.8,1,1,52.2,7,0.5714285714285714,6.761904761904762,0.0238095238095238,0.0238095238095238
469,4430841,Carson Beck,Georgia,SEC,Mississippi State,36,48,459,9.6,3,2,75.1,7,0.75,9.5625,0.0625,0.0416666666666666
470,5079620,Michael Van Buren Jr.,Mississippi State,SEC,Georgia,20,37,306,8.3,3,1,73.0,7,0.5405405405405406,8.27027027027027,0.081081081081081,0.027027027027027
471,4683967,Wilson Berry,Kentucky,SEC,Vanderbilt,0,1,0,0.0,0,1,0.0,7,0.0,0.0,0.0,1.0
472,4432782,Brock Vandagriff,Kentucky,SEC,Vanderbilt,15,25,158,6.3,1,0,63.7,7,0.6,6.32,0.04,0.0
473,5084180,Diego Pavia,Vanderbilt,SEC,Kentucky,15,18,143,7.9,2,1,87.4,7,0.8333333333333334,7.944444444444445,0.1111111111111111,0.0555555555555555
474,4701936,Matthew Golden,Texas,SEC,Oklahoma,1,2,30,15.0,0,0,79.8,7,0.5,15.0,0.0,0.0
475,4889929,Quinn Ewers,Texas,SEC,Oklahoma,20,29,199,6.9,1,1,77.7,7,0.6896551724137931,6.862068965517241,0.0344827586206896,0.0344827586206896
476,5079465,Michael Hawkins Jr.,Oklahoma,SEC,Texas,19,30,148,4.9,0,0,40.4,7,0.6333333333333333,4.933333333333334,0.0,0.0
477,4432734,Jalen Milroe,Alabama,SEC,South Carolina,16,23,209,9.1,1,2,69.2,7,0.6956521739130435,9.08695652173913,0.0434782608695652,0.0869565217391304
478,4697512,Robby Ashford,South Carolina,SEC,Alabama,1,1,4,4.0,0,0,43.6,7,1.0,4.0,0.0,0.0
479,4875127,Lanorris Sellers,South Carolina,SEC,Alabama,23,31,238,7.7,2,1,65.3,7,0.7419354838709677,7.67741935483871,0.064516129032258,0.032258064516129
480,4837248,Fernando Mendoza,California,ACC,Pittsburgh,27,37,272,7.4,1,0,62.8,7,0.7297297297297297,7.351351351351352,0.027027027027027,0.0
481,4870819,Eli Holstein,Pittsburgh,ACC,California,14,28,133,4.8,0,2,25.5,7,0.5,4.75,0.0,0.0714285714285714
482,4899369,Christopher Vizzina,Clemson,ACC,Wake Forest,1,1,6,6.0,0,0,95.4,7,1.0,6.0,0.0,0.0
483,4685413,Cade Klubnik,Clemson,ACC,Wake Forest,31,41,309,7.5,3,0,88.1,7,0.7560975609756098,7.536585365853658,0.073170731707317,0.0
484,5081432,Antonio Williams,Clemson,ACC,Wake Forest,1,1,28,28.0,1,0,100.0,7,1.0,28.0,1.0,0.0
485,4426499,Hank Bachmeier,Wake Forest,ACC,Clemson,12,21,126,6.0,2,2,73.5,7,0.5714285714285714,6.0,0.0952380952380952,0.0952380952380952
486,4567031,Michael Kern,Wake Forest,ACC,Clemson,2,8,20,2.5,0,0,4.9,7,0.25,2.5,0.0,0.0
487,4433971,Kyle McCord,Syracuse,ACC,NC State,31,42,346,8.2,2,0,82.1,7,0.7380952380952381,8.238095238095237,0.0476190476190476,0.0
488,-7579, Team,Syracuse,ACC,NC State,0,1,0,0.0,0,0,,7,0.0,0.0,0.0,0.0
489,5079301,CJ Bailey,NC State,ACC,Syracuse,17,24,329,13.7,2,1,62.5,7,0.7083333333333334,13.708333333333334,0.0833333333333333,0.0416666666666666
490,4746127,Zach Pyron,Georgia Tech,ACC,North Carolina,1,1,7,7.0,0,0,5.1,7,1.0,7.0,0.0,0.0
491,4428993,Haynes King,Georgia Tech,ACC,North Carolina,11,22,127,5.8,0,0,83.8,7,0.5,5.7727272727272725,0.0,0.0
492,4595341,Caleb Hood,North Carolina,ACC,Georgia Tech,0,1,0,0.0,0,0,1.7,7,0.0,0.0,0.0,0.0
493,4429463,Jacolby Criswell,North Carolina,ACC,Georgia Tech,17,31,209,6.7,1,0,51.7,7,0.5483870967741935,6.741935483870968,0.032258064516129,0.0
494,4801306,Conner Harrell,North Carolina,ACC,Georgia Tech,1,2,7,3.5,0,0,49.3,7,0.5,3.5,0.0,0.0
495,4682648,Malachi Fields,Virginia,ACC,Louisville,1,1,22,22.0,0,0,99.4,7,1.0,22.0,0.0,0.0
496,5044387,Anthony Colandrea,Virginia,ACC,Louisville,26,45,279,6.2,1,0,46.8,7,0.5777777777777777,6.2,0.0222222222222222,0.0
497,4360689,Tyler Shough,Louisville,ACC,Virginia,18,31,231,7.5,1,1,69.7,7,0.5806451612903226,7.451612903225806,0.032258064516129,0.032258064516129
498,4838679,Ashton Daniels,Stanford,ACC,Notre Dame,8,13,74,5.7,0,0,52.9,7,0.6153846153846154,5.6923076923076925,0.0,0.0
499,-7422, Team,Stanford,ACC,Notre Dame,0,1,0,0.0,0,0,,7,0.0,0.0,0.0,0.0
500,4684502,Justin Lamson,Stanford,ACC,Notre Dame,2,4,13,3.3,0,0,83.7,7,0.5,3.25,0.0,0.0
501,4870799,Nico Iamaleava,Tennessee,SEC,Alabama,14,27,194,7.2,1,1,81.2,8,0.5185185185185185,7.185185185185185,0.037037037037037,0.037037037037037
502,4697122,Gaston Moore,Tennessee,SEC,Alabama,0,1,0,0.0,0,1,0.0,8,0.0,0.0,0.0,1.0
503,4432734,Jalen Milroe,Alabama,SEC,Tennessee,25,45,239,5.3,1,2,65.3,8,0.5555555555555556,5.311111111111111,0.0222222222222222,0.0444444444444444
504,5079620,Michael Van Buren Jr.,Mississippi State,SEC,Texas A&M,22,41,242,5.9,3,1,74.1,8,0.5365853658536586,5.902439024390244,0.073170731707317,0.024390243902439
505,4685574,Conner Weigman,Texas A&M,SEC,Mississippi State,15,25,217,8.7,1,2,67.2,8,0.6,8.68,0.04,0.08
506,4430590,Payton Thorne,Auburn,SEC,Missouri,17,29,176,6.1,1,0,43.1,8,0.5862068965517241,6.068965517241379,0.0344827586206896,0.0
507,4429088,Drew Pyne,Missouri,SEC,Auburn,10,21,78,3.7,0,0,7.7,8,0.4761904761904761,3.7142857142857135,0.0,0.0
508,4429435,Brady Cook,Missouri,SEC,Auburn,11,22,194,8.8,0,0,76.4,8,0.5,8.818181818181818,0.0,0.0
509,4431325,Taylen Green,Arkansas,SEC,LSU,21,31,239,7.7,1,1,51.0,8,0.6774193548387096,7.709677419354839,0.032258064516129,0.032258064516129
510,4567747,Garrett Nussmeier,LSU,SEC,Arkansas,23,34,233,6.9,0,0,82.0,8,0.6764705882352942,6.852941176470588,0.0,0.0
511,4870645,Rickie Collins,LSU,SEC,Arkansas,1,1,2,2.0,0,0,0.0,8,1.0,2.0,0.0,0.0
512,5084180,Diego Pavia,Vanderbilt,SEC,Ball State,17,31,275,8.9,1,0,61.9,8,0.5483870967741935,8.870967741935484,0.032258064516129,0.0
513,5091890,Kadin Semonza,Ball State,Mid-American,Vanderbilt,21,29,190,6.6,1,0,53.2,8,0.7241379310344828,6.551724137931035,0.0344827586206896,0.0
514,5079555,D.J. Lagway,Florida,SEC,Kentucky,7,14,259,18.5,0,1,68.3,8,0.5,18.5,0.0,0.0714285714285714
515,5155039,Aidan Warner,Florida,SEC,Kentucky,1,1,20,20.0,0,0,100.0,8,1.0,20.0,0.0,0.0
516,5141378,Cutter Boley,Kentucky,SEC,Florida,0,6,0,0.0,0,1,0.1,8,0.0,0.0,0.0,0.1666666666666666
517,4432782,Brock Vandagriff,Kentucky,SEC,Florida,12,26,165,6.3,1,2,43.6,8,0.4615384615384615,6.346153846153846,0.0384615384615384,0.0769230769230769
518,4697512,Robby Ashford,South Carolina,SEC,Oklahoma,1,1,5,5.0,0,0,99.9,8,1.0,5.0,0.0,0.0
519,4875127,Lanorris Sellers,South Carolina,SEC,Oklahoma,16,24,175,7.3,1,0,60.3,8,0.6666666666666666,7.291666666666667,0.0416666666666666,0.0
520,4570033,Kai Kroeger,South Carolina,SEC,Oklahoma,0,1,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0
521,4427146,Luke Elzinga,Oklahoma,SEC,South Carolina,1,1,-5,-5.0,0,0,0.0,8,1.0,-5.0,0.0,0.0
522,5079465,Michael Hawkins Jr.,Oklahoma,SEC,South Carolina,3,5,18,3.6,0,2,0.1,8,0.6,3.6,0.0,0.4
523,4870607,Jackson Arnold,Oklahoma,SEC,South Carolina,18,36,225,6.3,1,0,19.4,8,0.5,6.25,0.0277777777777777,0.0
524,4430841,Carson Beck,Georgia,SEC,Texas,23,41,175,4.3,0,3,64.3,8,0.5609756097560976,4.2682926829268295,0.0,0.073170731707317
525,4870906,Arch Manning,Texas,SEC,Georgia,3,6,19,3.2,0,0,14.8,8,0.5,3.1666666666666665,0.0,0.0
526,4889929,Quinn Ewers,Texas,SEC,Georgia,25,43,211,4.9,2,1,23.9,8,0.5813953488372093,4.906976744186046,0.0465116279069767,0.0232558139534883
527,4678010,Kyron Drones,Virginia Tech,ACC,Boston College,14,18,164,9.1,1,1,82.4,8,0.7777777777777778,9.11111111111111,0.0555555555555555,0.0555555555555555
528,4773919,Thomas Castellanos,Boston College,ACC,Virginia Tech,17,26,205,7.9,2,0,12.7,8,0.6538461538461539,7.884615384615385,0.0769230769230769,0.0
529,5079542,Luke Kromenhoek,Florida State,ACC,Duke,3,7,19,2.7,0,0,15.2,8,0.4285714285714285,2.7142857142857144,0.0,0.0
530,4920158,Brock Glenn,Florida State,ACC,Duke,9,19,110,5.8,0,2,14.6,8,0.4736842105263157,5.789473684210527,0.0,0.1052631578947368
531,4685497,Maalik Murphy,Duke,ACC,Florida State,12,24,70,2.9,0,0,24.4,8,0.5,2.9166666666666665,0.0,0.0
532,4426499,Hank Bachmeier,Wake Forest,ACC,UConn,21,36,274,7.6,0,1,60.4,8,0.5833333333333334,7.611111111111111,0.0,0.0277777777777777
533,5044387,Anthony Colandrea,Virginia,ACC,Clemson,15,26,159,6.1,2,0,63.2,8,0.5769230769230769,6.115384615384615,0.0769230769230769,0.0
534,4775264,Tony Muskett,Virginia,ACC,Clemson,6,7,119,17.0,2,0,99.8,8,0.8571428571428571,17.0,0.2857142857142857,0.0
535,4899369,Christopher Vizzina,Clemson,ACC,Virginia,1,1,3,3.0,0,0,87.8,8,1.0,3.0,0.0,0.0
536,4685413,Cade Klubnik,Clemson,ACC,Virginia,23,35,308,8.8,3,1,79.2,8,0.6571428571428571,8.8,0.0857142857142857,0.0285714285714285
537,5081432,Antonio Williams,Clemson,ACC,Virginia,1,1,34,34.0,0,0,100.0,8,1.0,34.0,0.0,0.0
538,5079301,CJ Bailey,NC State,ACC,California,25,36,306,8.5,2,0,77.4,8,0.6944444444444444,8.5,0.0555555555555555,0.0
539,4870653,Kevin Concepcion,NC State,ACC,California,1,1,28,28.0,0,0,100.0,8,1.0,28.0,0.0,0.0
540,4837248,Fernando Mendoza,California,ACC,NC State,30,42,282,6.7,0,0,39.5,8,0.7142857142857143,6.714285714285714,0.0,0.0
541,-5490, Team,California,ACC,NC State,0,1,0,0.0,0,0,,8,0.0,0.0,0.0,0.0
542,4838679,Ashton Daniels,Stanford,ACC,SMU,2,5,20,4.0,0,0,75.6,8,0.4,4.0,0.0,0.0
543,5079318,Elijah Brown,Stanford,ACC,SMU,16,32,153,4.8,1,2,15.3,8,0.5,4.78125,0.03125,0.0625
544,5084084,Kevin Jennings,SMU,ACC,Stanford,17,27,322,11.9,3,1,72.1,8,0.6296296296296297,11.925925925925926,0.1111111111111111,0.037037037037037
545,4688380,Cameron Ward,Miami,ACC,Louisville,21,32,319,10.0,4,0,93.3,8,0.65625,9.96875,0.125,0.0
