player_id,player_name,team,conference,opponent,comp,att,yds,avg,td,int,qbr,week,completion_pct
4870999,Malachi Singleton,Purdue,Big Ten,Washington,16,28,150,5.4,1,0,71.7,12,0.5714285714285714
5104738,Ryan Browne,Purdue,Big Ten,Washington,1,6,17,2.8,0,1,6.7,12,0.16666666666666666
5079712,Julian Sayin,Ohio State,Big Ten,UCLA,23,31,184,5.9,1,0,82.1,12,0.7419354838709677
5077500,Luke Duncan,UCLA,Big Ten,Ohio State,16,23,154,6.7,1,0,76.0,12,0.6956521739130435
5195300,Matt Zollers,Missouri,SEC,Mississippi State,8,15,112,7.5,2,1,32.0,12,0.5333333333333333
4565315,Blake Shapen,Mississippi State,SEC,Missouri,19,33,199,6.0,0,2,36.2,12,0.5757575757575758
5177084,Kamario Taylor,Mississippi State,SEC,Missouri,4,5,36,7.2,1,0,85.4,12,0.8
4804885,Brandon Rose,Massachusetts,Mid-American,Northern Illinois,11,20,101,5.1,0,0,25.1,12,0.55
5146355,AJ Hairston,Massachusetts,Mid-American,Northern Illinois,13,21,91,4.3,0,0,28.1,12,0.6190476190476191
4429801,Tucker Gleason,Toledo,Mid-American,Miami (OH),18,31,169,5.5,2,2,60.6,12,0.5806451612903226
4701307,Henry Hesson,Miami (OH),Mid-American,Toledo,11,38,147,3.9,0,3,9.7,12,0.2894736842105263
4920192,Carson Conklin,Fresno State,Mountain West,Wyoming,12,27,95,3.5,1,0,17.3,12,0.4444444444444444
4899468,Kaden Anderson,Wyoming,Mountain West,Fresno State,6,23,64,2.8,0,1,5.2,12,0.2608695652173913
5214402,Mason Drube,Wyoming,Mountain West,Fresno State,2,5,13,2.6,0,0,3.9,12,0.4
4697094,DJ Williams,Southern Illinois,MVFC,South Dakota,19,31,303,9.8,4,1,,12,0.6129032258064516
4429179,Aidan Bouman,South Dakota,MVFC,Southern Illinois,21,30,300,10.0,5,1,,12,0.7
5089335,Rowan Keefe,Valparaiso,Pioneer,Stetson,18,26,203,7.8,2,0,,12,0.6923076923076923
5161159,Chris Stephenson,Stetson,Pioneer,Valparaiso,14,24,134,5.6,1,0,,12,0.5833333333333334
5299364,Cason Carswell,Western Illinois,Big South-OVC,Southeast Missouri State,22,43,287,6.7,2,1,,12,0.5116279069767442
5225743,Johnny Weber,Southeast Missouri State,Big South-OVC,Western Illinois,22,38,193,5.1,1,0,,12,0.5789473684210527
5225271,Connor Wolf,Eastern Illinois,Big South-OVC,Lindenwood,17,29,130,4.5,1,0,,12,0.5862068965517241
5113896,Cole Lacrue,Eastern Illinois,Big South-OVC,Lindenwood,8,10,47,4.7,0,0,,12,0.8
5081856,Nate Glantz,Lindenwood,Big South-OVC,Eastern Illinois,13,21,280,13.3,2,2,,12,0.6190476190476191
5165884,Dom Nankil,San Diego,Pioneer,Butler,9,17,218,12.8,1,1,,12,0.5294117647058824
5087031,Reagan Andrew,Butler,Pioneer,San Diego,15,23,141,6.1,1,1,,12,0.6521739130434783
4915622,Jake Strong,McNeese,Southland,UT Rio Grande Valley,25,35,275,7.9,1,2,,12,0.7142857142857143
4683012,Eddie Lee Marburger,UT Rio Grande Valley,Southland,McNeese,17,29,257,8.9,4,0,,12,0.5862068965517241
5154491,Kai Coln,Princeton,Ivy,Yale,11,23,177,7.7,0,1,,12,0.4782608695652174
5079683,Dante Reno,Yale,Ivy,Princeton,11,16,154,9.6,0,2,,12,0.6875
4683291,Joey Labas,Central Michigan,Mid-American,Buffalo,18,24,247,10.3,2,2,37.9,12,0.75
4427313,Ta'Quan Roberson,Buffalo,Mid-American,Central Michigan,16,33,208,6.3,1,1,16.0,12,0.48484848484848486
5151366,Gunnar Gray,Buffalo,Mid-American,Central Michigan,6,9,54,6.0,1,1,35.4,12,0.6666666666666666
4690158,Noah Kim,Eastern Michigan,Mid-American,Ball State,18,29,229,7.9,1,2,43.4,12,0.6206896551724138
4431416,Kiael Kelly,Ball State,Mid-American,Eastern Michigan,13,22,62,2.8,0,1,9.4,12,0.5909090909090909
4685454,Jayden Maiava,USC,Big Ten,Iowa,23,32,254,7.9,1,0,88.7,12,0.71875
4695400,Mark Gronowski,Iowa,Big Ten,USC,12,19,132,6.9,1,1,68.7,12,0.631578947368421
4870883,J.J. Kohl,App State,Sun Belt,James Madison,6,8,81,10.1,1,0,98.9,12,0.75
5081405,AJ Swann,App State,Sun Belt,James Madison,8,28,64,2.3,0,1,0.9,12,0.2857142857142857
4911929,Alonza Barnett,James Madison,Sun Belt,App State,22,35,303,8.7,0,1,58.1,12,0.6285714285714286
5083171,Jack Layne,New Mexico,Mountain West,Colorado State,13,25,226,9.0,0,0,73.9,12,0.52
5122401,Darius Curry,Colorado State,Mountain West,New Mexico,26,34,248,7.3,2,3,36.9,12,0.7647058823529411
5054036,Jackson Brousseau,Colorado State,Mountain West,New Mexico,8,12,38,3.2,0,0,22.2,12,0.6666666666666666
4920227,Giovanni Lopez,North Carolina,ACC,Wake Forest,21,36,201,5.6,0,0,66.3,12,0.5833333333333334
4697512,Robby Ashford,Wake Forest,ACC,North Carolina,15,25,191,7.6,1,0,65.7,12,0.6
5125715,Colton Joseph,Old Dominion,Sun Belt,Troy,10,20,147,7.4,1,0,79.6,12,0.5
4431633,Will Crowder,Troy,Sun Belt,Old Dominion,11,21,98,4.7,0,1,4.5,12,0.5238095238095238
4431580,Miller Moss,Louisville,ACC,Clemson,19,27,212,7.9,0,0,58.7,12,0.7037037037037037
4685413,Cade Klubnik,Clemson,ACC,Louisville,22,34,187,5.5,0,0,32.6,12,0.6470588235294118
4870921,Dante Moore,Oregon,Big Ten,Minnesota,27,30,306,10.2,2,0,91.4,12,0.9
5144959,Drake Lindsey,Minnesota,Big Ten,Oregon,19,32,138,4.3,1,0,64.3,12,0.59375
5079620,Michael Van Buren Jr.,LSU,SEC,Arkansas,21,31,221,7.1,1,0,56.2,12,0.6774193548387096
4431325,Taylen Green,Arkansas,SEC,LSU,11,19,165,8.7,0,2,67.6,12,0.5789473684210527
4685522,Ty Simpson,Alabama,SEC,Oklahoma,28,42,326,7.8,1,1,64.4,12,0.6666666666666666
4915980,John Mateer,Oklahoma,SEC,Alabama,15,23,138,6.0,0,0,71.7,12,0.6521739130434783
4685578,Gunner Stockton,Georgia,SEC,Texas,24,29,229,7.9,4,1,94.4,12,0.8275862068965517
4870906,Arch Manning,Texas,SEC,Georgia,27,43,251,5.8,1,1,59.7,12,0.627906976744186
4832830,Joshua Wood,Idaho,Big Sky,Sacramento State,15,26,162,6.2,0,1,,12,0.5769230769230769
4872721,Cardell Williams,Sacramento State,Big Sky,Idaho,14,18,176,9.8,1,0,,12,0.7777777777777778
4878229,Ameer Dudley,Robert Morris,NEC,Mercyhurst,3,8,55,6.9,0,0,,12,0.375
5227166,Jake Wolfe,Robert Morris,NEC,Mercyhurst,2,10,24,2.4,0,0,,12,0.2
5227565,Adam Urena,Mercyhurst,NEC,Robert Morris,19,27,206,7.6,1,1,,12,0.7037037037037037
5155943,James Murphy,Brown,Ivy,Columbia,31,43,340,7.9,4,0,,12,0.7209302325581395
5154125,Chase Goodwin,Columbia,Ivy,Brown,17,25,168,6.7,3,1,,12,0.68
5088964,Sonny Mannino,Marist,Pioneer,Davidson,18,24,317,13.2,1,0,,12,0.75
5085644,Coulter Cleland,Davidson,Pioneer,Marist,19,40,193,4.8,1,1,,12,0.475
5155528,Jerry Kaminski,North Dakota,MVFC,Murray State,11,18,131,7.3,1,1,,12,0.6111111111111112
5227854,Baxter Wright,Murray State,MVFC,North Dakota,23,34,140,4.1,0,1,,12,0.6764705882352942
4685401,Josh Hoover,TCU,Big 12,BYU,10,23,183,8.0,0,2,46.8,12,0.43478260869565216
5141367,Bear Bachmeier,BYU,Big 12,TCU,23,33,296,9.0,1,0,93.2,12,0.696969696969697
4696880,Walker Harris,North Carolina Central,MEAC,South Carolina State,13,31,218,7.0,1,0,,12,0.41935483870967744
4877811,Billy Atkins,South Carolina State,MEAC,North Carolina Central,24,36,314,8.7,3,1,,12,0.6666666666666666
5153708,Keali'i Ah Yat,Montana,Big Sky,Portland State,14,21,184,8.8,3,0,,12,0.6666666666666666
4875428,Jake Jensen,Montana,Big Sky,Portland State,4,5,50,10.0,1,0,,12,0.8
5075571,John-Keawe Sagapolutele,Portland State,Big Sky,Montana,12,24,155,6.5,0,3,,12,0.5
5225576,Tyrese Smith,Portland State,Big Sky,Montana,5,10,63,6.3,0,2,,12,0.5
5095771,Ethan Greenwood,Long Island University,NEC,Saint Francis,13,24,105,4.4,0,0,,12,0.5416666666666666
5155100,Jeff Hoenstine,Saint Francis,NEC,Long Island University,4,6,40,6.7,0,0,,12,0.6666666666666666
5088334,Nick Whitfield Jr.,Saint Francis,NEC,Long Island University,7,18,36,2.0,0,1,,12,0.3888888888888889
5093929,Eric Rodriguez,East Texas A&M,Southland,Houston Christian,21,31,233,7.5,4,1,,12,0.6774193548387096
4691966,Maddox Kopp,Houston Christian,Southland,East Texas A&M,15,32,183,5.7,2,0,,12,0.46875
5154911,Aiden McCown,Lamar,Southland,Stephen F. Austin,10,14,78,5.6,0,0,,12,0.7142857142857143
5154910,Robert Coleman,Lamar,Southland,Stephen F. Austin,8,12,46,3.8,0,1,,12,0.6666666666666666
5169036,Gavin Rutherford,Stephen F. Austin,Southland,Lamar,17,31,140,4.5,0,1,,12,0.5483870967741935
5085356,Austin Myers,Central Arkansas,UAC,Southern Utah,17,32,224,7.0,1,1,,12,0.53125
4697131,Bronson Barron,Southern Utah,UAC,Central Arkansas,20,26,204,7.8,0,1,,12,0.7692307692307693
5298739,Logan Inagawa,Drake,Pioneer,Dayton,7,12,59,4.9,0,0,,12,0.5833333333333334
5224637,Liam Poronsky,Dayton,Pioneer,Drake,11,22,107,4.9,1,0,,12,0.5
5156751,Drew VanVleet,Dayton,Pioneer,Drake,5,10,78,7.8,0,1,,12,0.5
5156755,Gavin Lochow,Dayton,Pioneer,Drake,1,5,12,2.4,0,1,,12,0.2
5158746,Jordan Cooke,Idaho State,Big Sky,Weber State,24,39,363,9.3,2,0,,12,0.6153846153846154
4913758,Dijon Jennings,Weber State,Big Sky,Idaho State,24,33,192,5.8,0,0,,12,0.7272727272727273
5106897,Jack O'Connell,Stonehill,NEC,Wagner,11,22,89,4.0,0,1,,12,0.5
5100516,Damien Mazil,Wagner,NEC,Stonehill,6,14,37,2.6,0,0,,12,0.42857142857142855
5226663,Frankie Weaver,Monmouth,CAA,North Carolina A&T,19,27,428,15.9,6,0,,12,0.7037037037037037
5164567,Kevin White,North Carolina A&T,CAA,Monmouth,12,24,183,7.6,0,0,,12,0.5
5084404,Liam O'Brien,Pennsylvania,Ivy,Harvard,32,40,271,6.8,3,0,,12,0.8
5083569,Jaden Craig,Harvard,Ivy,Pennsylvania,28,45,390,8.7,3,0,,12,0.6222222222222222
4881032,Taron Dickens,Western Carolina,Southern,East Tennessee State,33,48,426,8.9,2,0,,12,0.6875
4429463,Jacolby Criswell,East Tennessee State,Southern,Western Carolina,17,29,271,9.3,3,0,,12,0.5862068965517241
5301875,Jackson Byrd,East Tennessee State,Southern,Western Carolina,5,8,123,15.4,3,0,,12,0.625
4875733,Pat McQuaide,Villanova,CAA,Stony Brook,18,30,280,9.3,4,0,,12,0.6
5226896,Quinn Boyd,Stony Brook,CAA,Villanova,21,33,278,8.4,1,0,,12,0.6363636363636364
4685345,JC French,Georgia Southern,Sun Belt,Coastal Carolina,22,33,264,8.0,2,1,51.6,12,0.6666666666666666
4870793,Tad Hudson,Coastal Carolina,Sun Belt,Georgia Southern,15,28,173,6.2,0,1,21.3,12,0.5357142857142857
4606658,Samari Collier,Coastal Carolina,Sun Belt,Georgia Southern,2,6,18,3.0,0,0,66.3,12,0.3333333333333333
5299278,Dominic Campanile,Holy Cross,Patriot,Bucknell,10,17,138,8.1,0,0,,12,0.5882352941176471
5298548,Nicholas Penuvchev,Bucknell,Patriot,Holy Cross,13,22,237,10.8,2,1,,12,0.5909090909090909
4875855,Ralph Rucker,Bucknell,Patriot,Holy Cross,6,7,58,8.3,1,0,,12,0.8571428571428571
5082005,Tyriq Starks,Howard,MEAC,Delaware State,21,39,252,6.5,1,2,,12,0.5384615384615384
4685542,Jayden Sauray,Delaware State,MEAC,Howard,7,13,144,11.1,0,0,,12,0.5384615384615384
5302500,Nana Utsey,VMI,Southern,Furman,4,10,68,6.8,0,0,,12,0.4
5168665,Chandler Wilson,VMI,Southern,Furman,8,16,56,3.5,0,0,,12,0.5
5224084,Trey Hedden,Furman,Southern,VMI,33,46,275,6.0,2,0,,12,0.717391304347826
5155398,Grayson Saunier,Dartmouth,Ivy,Cornell,13,23,122,5.3,0,0,,12,0.5652173913043478
5154161,Garrett Bass-Sulpizio,Cornell,Ivy,Dartmouth,37,45,328,7.3,1,0,,12,0.8222222222222222
5109518,Beau Brungard,Youngstown State,MVFC,Indiana State,23,30,264,8.8,3,0,,12,0.7666666666666667
5085026,Keegan Patterson,Indiana State,MVFC,Youngstown State,15,24,319,13.3,3,1,,12,0.625
4777154,Tyler Riddell,Duquesne,NEC,Central Connecticut,14,22,182,8.3,3,0,,12,0.6363636363636364
4683471,Brady Olson,Central Connecticut,NEC,Duquesne,28,45,423,9.4,4,2,,12,0.6222222222222222
5298925,Jared Lockhart,Jackson State,SWAC,Bethune-Cookman,12,21,160,7.6,1,1,,12,0.5714285714285714
4565189,Cam Ransom,Bethune-Cookman,SWAC,Jackson State,15,28,215,7.7,0,2,,12,0.5357142857142857
5083490,Ayden Pereira,Merrimack,FCS Independents,Sacred Heart,20,40,170,4.3,2,0,,12,0.5
5225700,Jack Snyder,Sacred Heart,FCS Independents,Merrimack,8,11,97,8.8,1,0,,12,0.7272727272727273
4692052,Carter Peevy,Maine,CAA,Rhode Island,21,34,278,8.2,1,0,,12,0.6176470588235294
4715345,Devin Farrell,Rhode Island,CAA,Maine,16,22,221,10.0,2,0,,12,0.7272727272727273
4685309,Braden Davis,Hampton,CAA,William & Mary,11,18,117,6.5,0,1,,12,0.6111111111111112
4838536,Tyler Hughes,William & Mary,CAA,Hampton,17,20,207,10.4,5,1,,12,0.85
4812381,Gunnar Smith,Fordham,Patriot,Georgetown,22,36,208,5.8,0,1,,12,0.6111111111111112
5172415,Dez Thomas II,Georgetown,Patriot,Fordham,18,28,136,4.9,2,0,,12,0.6428571428571429
5208095,Mason Heintschel,Pittsburgh,ACC,Notre Dame,16,33,126,3.8,0,1,8.7,12,0.48484848484848486
4870819,Eli Holstein,Pittsburgh,ACC,Notre Dame,3,6,23,3.8,1,0,78.4,12,0.5
5079369,C.J. Carr,Notre Dame,FBS Independents,Pittsburgh,21,32,212,6.6,2,2,62.0,12,0.65625
4429066,Jeff Sims,Arizona State,Big 12,West Virginia,19,28,207,7.4,3,0,75.0,12,0.6785714285714286
5164314,Scotty Fox Jr.,West Virginia,Big 12,Arizona State,19,31,353,11.4,2,1,63.5,12,0.6129032258064516
4430841,Carson Beck,Miami,ACC,NC State,21,27,291,10.8,3,0,75.7,12,0.7777777777777778
5079301,CJ Bailey,NC State,ACC,Miami,17,30,120,4.0,0,2,13.6,12,0.5666666666666667
4432759,Sawyer Robertson,Baylor,Big 12,Utah,29,58,430,7.4,3,2,66.1,12,0.5
5105849,Devon Dampier,Utah,Big 12,Baylor,6,13,80,6.2,2,0,35.4,12,0.46153846153846156
4773919,Thomas Castellanos,Florida State,ACC,Virginia Tech,12,24,189,7.9,1,0,84.0,12,0.5
4678010,Kyron Drones,Virginia Tech,ACC,Florida State,10,18,125,6.9,1,1,61.5,12,0.5555555555555556
5089309,Jake Stearney,Colgate,Patriot,Lehigh,15,28,151,5.4,1,1,,12,0.5357142857142857
5225902,Hayden Johnson,Lehigh,Patriot,Colgate,17,25,259,10.4,1,0,,12,0.68
5154962,Kamden Sixkiller,Campbell,CAA,Elon,23,32,268,8.4,0,1,,12,0.71875
5224789,Landen Clark,Elon,CAA,Campbell,13,28,228,8.1,2,0,,12,0.4642857142857143
4836476,Davin Wydner,West Georgia,UAC,Utah Tech,18,28,201,7.2,1,0,,12,0.6428571428571429
5224562,Bronson Barben,Utah Tech,UAC,West Georgia,15,26,141,5.4,0,1,,12,0.5769230769230769
4870889,Chris Parson,Austin Peay,UAC,Samford,16,30,265,8.8,1,1,,12,0.5333333333333333
5212705,Brady Stober,Samford,Southern,Austin Peay,29,41,266,6.5,1,1,,12,0.7073170731707317
5223107,Quentin Hayes,The Citadel,Southern,Wofford,12,19,153,8.1,1,1,,12,0.631578947368421
5156255,JT Fayard,Wofford,Southern,The Citadel,18,34,210,6.2,1,0,,12,0.5294117647058824
4605998,Logan Fife,New Mexico State,Conference USA,Tennessee,23,34,166,4.9,0,1,26.4,12,0.6764705882352942
5152503,Adam Damante,New Mexico State,Conference USA,Tennessee,12,18,147,8.2,0,1,46.3,12,0.6666666666666666
5151948,Joey Aguilar,Tennessee,SEC,New Mexico State,17,23,204,8.9,1,2,76.0,12,0.7391304347826086
5224011,Baylor Hayes,Tulsa,American Athletic,Oregon State,12,19,163,8.6,1,0,88.5,12,0.631578947368421
5210501,Tristan Ti'a,Oregon State,Pac-12,Tulsa,8,11,141,12.8,2,0,98.4,12,0.7272727272727273
4685497,Maalik Murphy,Oregon State,Pac-12,Tulsa,5,11,56,5.1,0,0,21.0,12,0.45454545454545453
4870864,Gabarri Johnson,Oregon State,Pac-12,Tulsa,6,14,44,3.1,0,0,5.7,12,0.42857142857142855
5083847,Dean DeNobile,Lafayette,Patriot,Richmond,14,21,165,7.9,3,1,,12,0.6666666666666666
4877890,Kyle Wickersham,Richmond,Patriot,Lafayette,20,35,234,6.7,2,1,,12,0.5714285714285714
5083373,Ashten Snelsire,Richmond,Patriot,Lafayette,13,27,99,3.7,0,0,,12,0.48148148148148145
5298787,Byron McNair,Tennessee State,Big South-OVC,Gardner-Webb,18,24,171,7.1,2,0,,12,0.75
5231101,Jonathan Palmer,Tennessee State,Big South-OVC,Gardner-Webb,7,14,43,3.1,0,4,,12,0.5
4869817,Cole Pennington,Gardner-Webb,Big South-OVC,Tennessee State,13,20,108,5.4,1,0,,12,0.65
4714009,Myles Burkett,Eastern Kentucky,UAC,Abilene Christian,10,24,155,6.5,0,0,,12,0.4166666666666667
4691272,Stone Earle,Abilene Christian,UAC,Eastern Kentucky,23,41,226,5.5,1,0,,12,0.5609756097560976
4826635,Jaxon Dailey,Northern Iowa,MVFC,North Dakota State,9,23,99,4.3,1,2,,12,0.391304347826087
4879250,Cole Payton,North Dakota State,MVFC,Northern Iowa,15,17,212,12.5,1,0,,12,0.8823529411764706
5087156,Nathan Hayes,North Dakota State,MVFC,Northern Iowa,3,8,56,7.0,0,0,,12,0.375
5232131,KJ Cooper,Texas Southern,SWAC,Southern,17,20,210,10.5,3,0,,12,0.85
5308438,Ashton Strother,Southern,SWAC,Texas Southern,11,21,191,9.1,2,1,,12,0.5238095238095238
5141395,EJ Colson,Incarnate Word,Southland,SE Louisiana,16,24,158,6.6,0,0,,12,0.6666666666666666
4695784,Carson Camp,SE Louisiana,Southland,Incarnate Word,19,32,199,6.2,1,0,,12,0.59375
5212654,Braden Atkinson,Mercer,Southern,Chattanooga,28,37,326,8.8,5,1,,12,0.7567567567567568
5223983,Battle Alberson,Chattanooga,Southern,Mercer,11,25,138,5.5,1,2,,12,0.44
5044387,Anthony Colandrea,UNLV,Mountain West,Utah State,24,43,276,6.4,1,1,34.8,12,0.5581395348837209
4695600,Bryson Barnes,Utah State,Mountain West,UNLV,19,38,256,6.7,1,0,65.7,12,0.5
4915837,Grayson Loftis,Charlotte,American Athletic,UTSA,13,24,100,4.2,0,0,7.3,12,0.5416666666666666
4775136,Owen McCown,UTSA,American Athletic,Charlotte,24,37,306,8.3,2,1,40.4,12,0.6486486486486487
5141378,Cutter Boley,Kentucky,SEC,Tennessee Tech,18,21,236,11.2,1,0,87.7,12,0.8571428571428571
5164333,Brennen Ward,Kentucky,SEC,Tennessee Tech,3,6,25,4.2,0,0,10.7,12,0.5
4876140,Kekoa Visperas,Tennessee Tech,Big South-OVC,Kentucky,13,21,112,5.3,1,1,,12,0.6190476190476191
4569535,Jacob Clark,Missouri State,Conference USA,UTEP,30,39,330,8.5,4,0,76.8,12,0.7692307692307693
5083042,Skyler Locklear,UTEP,Conference USA,Missouri State,14,29,125,4.3,0,0,44.8,12,0.4827586206896552
5144078,Ethan Grunkemeyer,Penn State,Big Ten,Michigan State,8,13,127,9.8,2,0,51.3,12,0.6153846153846154
5146670,Alessio Milivojevic,Michigan State,Big Ten,Penn State,17,27,128,4.7,0,0,15.1,12,0.6296296296296297
4870900,Dylan Lonergan,Boston College,ACC,Georgia Tech,26,40,362,9.1,2,0,77.4,12,0.65
4428993,Haynes King,Georgia Tech,ACC,Boston College,26,34,371,10.9,1,0,74.6,12,0.7647058823529411
5121169,Darian Mensah,Duke,ACC,Virginia,18,35,213,6.1,1,0,30.4,12,0.5142857142857142
4692530,Chandler Morris,Virginia,ACC,Duke,23,35,316,9.0,2,2,84.7,12,0.6571428571428571
4431465,Behren Morton,Texas Tech,Big 12,UCF,14,20,149,7.5,1,0,77.4,12,0.7
4433829,Mitch Griffis,Texas Tech,Big 12,UCF,13,17,145,8.5,0,0,89.8,12,0.7647058823529411
4801307,Tayven Jackson,UCF,Big 12,Texas Tech,27,33,178,5.4,1,1,51.9,12,0.8181818181818182
5153846,Nick Minicucci,Delaware,Conference USA,Sam Houston,24,36,338,9.4,1,1,21.1,12,0.6666666666666666
5148427,Landyn Locke,Sam Houston,Conference USA,Delaware,16,38,213,5.6,0,0,26.1,12,0.42105263157894735
5194626,Roman Gagliano,Middle Tennessee,Conference USA,Western Kentucky,25,42,389,9.3,2,0,62.2,12,0.5952380952380952
5196864,Rodney Tisdale Jr.,Western Kentucky,Conference USA,Middle Tennessee,29,41,371,9.0,3,1,72.4,12,0.7073170731707317
4429149,Brendon Lewis,Memphis,American Athletic,East Carolina,32,43,209,4.9,1,1,80.1,12,0.7441860465116279
4795295,Katin Houser,East Carolina,American Athletic,Memphis,23,34,332,9.8,1,0,75.1,12,0.6764705882352942
4869991,Caden Veltkamp,Florida Atlantic,American Athletic,Tulane,39,57,375,6.6,2,3,40.6,12,0.6842105263157895
5150611,Jake Retzlaff,Tulane,American Athletic,Florida Atlantic,18,27,241,8.9,2,1,67.5,12,0.6666666666666666
4879058,Joe Pesansky,Florida International,Conference USA,Liberty,24,34,206,6.1,2,0,81.4,12,0.7058823529411765
4832918,Ethan Vasko,Liberty,Conference USA,Florida International,17,31,218,7.0,1,2,39.9,12,0.5483870967741935
5122157,Caden Creel,Jacksonville State,Conference USA,Kennesaw State,8,13,137,10.5,0,0,89.3,12,0.6153846153846154
5153782,Amari Odom,Kennesaw State,Conference USA,Jacksonville State,19,31,248,8.0,0,3,28.3,12,0.6129032258064516
4565355,Dexter Williams II,Kennesaw State,Conference USA,Jacksonville State,8,13,114,8.8,1,1,94.0,12,0.6153846153846154
5076949,Evan Bullock,Louisiana Tech,Conference USA,Washington State,4,10,36,3.6,0,0,19.8,12,0.4
5296376,Trey Kukuk,Louisiana Tech,Conference USA,Washington State,5,8,24,3.0,0,1,38.8,12,0.625
4876066,Zevi Eckhaus,Washington State,Pac-12,Louisiana Tech,17,25,146,5.8,1,0,82.0,12,0.68
4565187,Jalen Kitna,UAB,American Athletic,North Texas,26,45,281,6.2,1,2,53.9,12,0.5777777777777777
5219834,Drew Mestemaker,North Texas,American Athletic,UAB,18,25,298,11.9,2,0,88.2,12,0.72
5074245,Broc Lowry,Western Michigan,Mid-American,Ohio,9,14,126,9.0,0,0,41.8,12,0.6428571428571429
4610131,Parker Navarro,Ohio,Mid-American,Western Michigan,8,19,70,3.7,0,1,33.1,12,0.42105263157894735
4899046,Brendan Sorsby,Cincinnati,Big 12,Arizona,15,28,154,5.5,1,2,70.5,12,0.5357142857142857
4801717,Noah Fifita,Arizona,Big 12,Cincinnati,23,31,294,9.5,1,0,77.2,12,0.7419354838709677
4923267,Zane Flores,Oklahoma State,Big 12,Kansas State,24,36,233,6.5,0,2,46.6,12,0.6666666666666666
4870857,Avery Johnson,Kansas State,Big 12,Oklahoma State,15,28,177,6.3,1,1,33.9,12,0.5357142857142857
4685311,Jayden Denegal,San Diego State,Mountain West,Boise State,6,10,17,1.7,0,0,23.8,12,0.6
5160730,Max Cutforth,Boise State,Mountain West,San Diego State,12,18,104,5.8,0,0,34.3,12,0.6666666666666666
4429582,Joe Fagnano,UConn,FBS Independents,Air Force,15,23,155,6.7,0,1,48.6,12,0.6521739130434783
5223112,Kemper Hodges,Air Force,Mountain West,UConn,4,8,32,4.0,0,0,69.4,12,0.5
5081504,Blake Horvath,Navy,American Athletic,South Florida,8,15,147,9.8,1,0,59.7,12,0.5333333333333333
4880272,Byrum Brown,South Florida,American Athletic,Navy,23,32,327,10.2,2,1,78.1,12,0.71875
4431948,TJ Finley,Georgia State,Sun Belt,Marshall,25,39,251,6.4,1,2,31.1,12,0.6410256410256411
4432691,Carlos Del Rio-Wilson,Marshall,Sun Belt,Georgia State,22,27,321,11.9,3,0,78.6,12,0.8148148148148148
5205097,Carter Jones,Nevada,Mountain West,San José State,16,19,195,10.3,2,0,92.0,12,0.8421052631578947
4694149,Walker Eget,San José State,Mountain West,Nevada,11,23,74,3.2,0,3,5.3,12,0.4782608695652174
5296610,Tama Amisone,San José State,Mountain West,Nevada,4,5,59,11.8,0,0,98.7,12,0.8
5122054,Aidan Armenta,UL Monroe,Sun Belt,South Alabama,10,19,82,4.3,0,1,2.8,12,0.5263157894736842
4869553,Bishop Davenport,South Alabama,Sun Belt,UL Monroe,17,23,162,7.0,0,0,47.3,12,0.7391304347826086
4833635,Landy Lyddy,Southern Miss,Sun Belt,Texas State,29,44,267,6.1,1,2,31.2,12,0.6590909090909091
5148803,Brad Jackson,Texas State,Sun Belt,Southern Miss,14,17,192,11.3,1,0,91.4,12,0.8235294117647058
5298293,Sawyer Teeney,Idaho,Big Sky,Idaho State,8,12,53,4.4,1,0,,13,0.6666666666666666
4832830,Joshua Wood,Idaho,Big Sky,Idaho State,9,13,73,5.6,0,1,,13,0.6923076923076923
5158746,Jordan Cooke,Idaho State,Big Sky,Idaho,20,33,212,6.4,2,0,,13,0.6060606060606061
4918099,Kenny Minchey,Notre Dame,FBS Independents,Syracuse,4,6,18,3.0,0,0,99.7,13,0.6666666666666666
5079369,C.J. Carr,Notre Dame,FBS Independents,Syracuse,5,9,49,5.4,1,0,62.6,13,0.5555555555555556
5297026,Joseph Filardi,Syracuse,ACC,Notre Dame,14,26,83,3.2,0,3,11.9,13,0.5384615384615384
4923267,Zane Flores,Oklahoma State,Big 12,UCF,13,28,124,4.4,1,1,55.6,13,0.4642857142857143
4801307,Tayven Jackson,UCF,Big 12,Oklahoma State,16,25,271,10.8,2,2,63.7,13,0.64
4870857,Avery Johnson,Kansas State,Big 12,Utah,12,23,102,4.4,1,1,80.6,13,0.5217391304347826
5105849,Devon Dampier,Utah,Big 12,Kansas State,18,33,259,7.8,2,0,90.0,13,0.5454545454545454
4432759,Sawyer Robertson,Baylor,Big 12,Arizona,22,33,162,4.9,1,2,55.3,13,0.6666666666666666
4801717,Noah Fifita,Arizona,Big 12,Baylor,14,25,183,7.3,1,1,66.8,13,0.56
4801299,Rocco Becht,Iowa State,Big 12,Kansas,18,23,241,10.5,3,0,97.8,13,0.782608695652174
5151060,Cole Ballard,Kansas,Big 12,Iowa State,3,6,37,6.2,1,0,100.0,13,0.5
4596472,Jalon Daniels,Kansas,Big 12,Iowa State,13,23,154,6.7,0,1,33.3,13,0.5652173913043478
4685401,Josh Hoover,TCU,Big 12,Houston,24,33,293,8.9,2,3,80.6,13,0.7272727272727273
